GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20
Gene_2697	-9.68589	-9.94751	-9.76756	-9.96709	-10.1671	-10.6037	-10.455	-9.95365	-9.80852	-9.79037	-10.5906	-10.2977	-9.93397	-10.4903	-9.25991	-9.44834	-9.95155	-9.86244	-10.1351	-9.69874
Gene_2698	-17.0603	-17.0605	-17.0601	-17.0605	-17.0605	-17.0605	-17.0605	-17.0604	-17.0603	-17.0604	-17.0603	-17.0602	-17.0603	-17.0603	-17.0603	-17.0604	-17.0605	-17.0603	-17.0604	-17.0602
Gene_2699	-14.2184	-13.7991	-14.0018	-13.6185	-13.8877	-14.2236	-14.1425	-14.1612	-14.322	-14.2724	-14.2599	-14.3229	-13.9027	-14.1736	-14.0715	-14.0417	-14.0788	-13.9036	-14.2866	-14.2
Gene_2700	-11.9668	-11.8522	-11.7145	-12.0055	-11.9575	-11.4064	-11.8404	-12.0156	-11.783	-12.0781	-12.0465	-11.9821	-11.5787	-11.9624	-11.847	-11.6886	-11.7196	-12.2993	-12.066	-11.6403
Gene_2701	-10.3617	-9.90357	-9.85279	-10.3406	-9.87993	-10.2545	-9.99032	-10.2234	-10.3511	-10.2426	-10.1234	-9.85179	-9.95362	-10.0073	-10.1197	-9.96665	-10.1403	-9.98331	-9.98213	-10.1005
Gene_2702	-12.8447	-12.2216	-12.5128	-13.0121	-12.9608	-12.5372	-12.7914	-13.2313	-13.2407	-12.9382	-13.1524	-12.9625	-12.7629	-13.348	-12.5582	-12.3412	-12.4829	-13.3387	-13.1675	-12.8298
Gene_2703	-9.30822	-8.85898	-8.8007	-8.87182	-8.65523	-8.99994	-8.9433	-9.05059	-9.01864	-8.72067	-8.95703	-8.98899	-8.9189	-8.86812	-8.84548	-8.55417	-9.07753	-9.53705	-8.80747	-8.68412
Gene_2704	-16.1429	-16.1675	-16.061	-16.1962	-16.1663	-16.191	-16.3017	-16.3035	-16.2591	-16.4337	-15.9967	-16.2322	-16.1392	-16.1205	-16.0142	-16.2989	-16.2005	-16.3685	-16.3693	-15.9579
Gene_2705	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043
Gene_2706	-11.4749	-11.427	-11.3533	-11.457	-11.1303	-11.0284	-11.7638	-11.7367	-11.6637	-11.451	-11.5232	-11.5364	-11.3137	-11.6678	-11.3888	-11.618	-10.9809	-11.4534	-11.4754	-11.5373
Gene_2707	-12.0604	-11.6811	-11.6399	-11.5863	-12.0451	-12.212	-12.0203	-11.7513	-11.6859	-11.4058	-11.5932	-12.0247	-11.529	-11.5167	-11.7775	-11.4856	-11.2502	-11.6419	-12.0478	-11.2742
Gene_2708	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376	-18.6376
Gene_2709	-15.5436	-15.52	-15.4463	-15.3882	-15.7074	-15.4154	-15.0234	-15.5429	-15.6223	-15.5103	-15.3859	-15.3775	-15.2949	-15.5979	-15.3358	-15.4461	-15.4308	-15.5312	-15.6466	-15.3387
Gene_2710	-15.4357	-15.4636	-15.4402	-15.4995	-15.1738	-15.493	-15.4703	-15.374	-15.4512	-15.1459	-15.5658	-15.5871	-15.4664	-15.5233	-15.5582	-15.2959	-15.3886	-15.4826	-15.612	-15.4657
Gene_2711	-16.2983	-16.2983	-16.2982	-16.2982	-16.2983	-16.2982	-16.2982	-16.2983	-16.2983	-16.2983	-16.2983	-16.2982	-16.2982	-16.2983	-16.2982	-16.2983	-16.2982	-16.2982	-16.2982	-16.2982
Gene_2712	-9.60335	-8.98841	-9.13186	-9.36359	-9.19825	-9.42784	-9.54234	-9.31269	-9.27961	-9.08523	-9.48737	-9.62048	-9.22863	-9.14712	-9.15214	-8.96654	-8.9538	-9.20381	-9.35443	-9.21855
Gene_2713	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876	-20.0876
Gene_2714	-11.3232	-10.6317	-10.9007	-11.0399	-11.0314	-10.718	-11.0578	-10.9365	-10.7878	-11.3555	-11.1528	-10.5467	-11.011	-10.8099	-10.7274	-10.7724	-11.5323	-10.9613	-10.5216	-10.8368
Gene_2715	-9.23902	-9.24807	-8.55291	-9.23207	-8.72948	-9.17594	-9.07839	-9.27293	-8.90784	-9.25541	-9.26935	-9.06625	-9.07544	-9.01017	-9.18232	-8.74839	-9.1043	-9.28749	-9.18323	-8.61137
Gene_2716	-13.9389	-14.1218	-13.8438	-13.7257	-13.5507	-13.9372	-13.8822	-13.6736	-13.9785	-13.8805	-14.1236	-13.746	-13.8159	-14.017	-13.8933	-13.6731	-13.744	-13.9436	-13.6993	-13.5337
Gene_2717	-11.0636	-11.2157	-11.1633	-11.0885	-11.1181	-11.1708	-11.3534	-11.3981	-11.2078	-11.4914	-11.05	-11.0567	-11.3158	-11.0743	-10.8048	-10.861	-11.1995	-11.1274	-11.6707	-10.9533
Gene_2718	-16.494	-16.494	-16.4939	-16.494	-16.494	-16.494	-16.494	-16.494	-16.494	-16.494	-16.494	-16.494	-16.494	-16.494	-16.494	-16.494	-16.494	-16.4939	-16.494	-16.494
Gene_2719	-11.0623	-11.3961	-11.3562	-11.2526	-10.9311	-11.539	-11.3522	-11.3508	-11.1482	-11.1686	-11.5042	-11.2712	-11.4464	-11.3129	-11.4268	-11.2313	-11.3179	-11.7475	-11.0649	-11.1676
Gene_2720	-16.0979	-16.0392	-16.2115	-15.9344	-16.1957	-16.4063	-16.2957	-16.4657	-16.426	-16.3087	-16.2658	-16.0283	-16.4177	-16.4881	-16.4452	-15.906	-16.2434	-16.3131	-16.3848	-16.1591
Gene_2721	-8.42541	-8.47142	-8.72645	-8.406	-8.51519	-9.02249	-8.76852	-8.87757	-8.69183	-8.53173	-9.02054	-9.04939	-8.87872	-8.84362	-8.8309	-8.32501	-8.40239	-8.60731	-8.91189	-8.37521
Gene_2722	-10.2634	-10.5214	-10.876	-11.2187	-10.5818	-10.6889	-10.557	-10.2323	-10.9853	-10.611	-10.7466	-10.7701	-10.3066	-10.6704	-10.6091	-10.3368	-10.6639	-10.7741	-10.4434	-10.6545
Gene_2723	-14.1065	-13.7506	-13.6626	-13.3366	-14.0455	-13.7964	-13.8199	-13.8244	-13.9636	-14.058	-14.2369	-13.6113	-13.7062	-13.8116	-13.4318	-13.6283	-13.7046	-13.8511	-13.2961	-13.4455
Gene_2724	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604	-17.1604
Gene_2725	-10.3668	-9.81136	-9.73416	-10.2166	-10.2867	-10.2226	-10.5382	-10.1552	-10.6191	-10.3651	-10.6865	-10.0063	-9.78027	-10.5106	-10.449	-9.99463	-10.2797	-10.1408	-10.2758	-9.93063
Gene_2726	-15.2439	-14.9642	-15.1295	-14.9073	-14.7489	-14.772	-15.1823	-14.7557	-14.8813	-14.6327	-15.1332	-14.797	-15.2478	-15.1502	-14.9899	-15.4397	-14.7996	-14.5827	-14.9111	-14.7127
Gene_2727	-12.7382	-12.2051	-12.6396	-12.5675	-12.4795	-12.1903	-12.9312	-12.5054	-12.6463	-12.7984	-12.688	-12.5682	-12.4691	-12.4792	-11.9391	-12.093	-12.8142	-12.7152	-12.5444	-12.5607
Gene_2728	-13.9981	-13.9201	-13.9576	-14.166	-14.1232	-14.0962	-14.1607	-14.0385	-14.0408	-14.0553	-14.2117	-14.0978	-13.93	-14.063	-13.9909	-14.0281	-13.9592	-14.2495	-13.8935	-13.8263
Gene_2729	-12.4588	-12.1121	-12.0169	-12.5911	-12.1294	-12.23	-12.1401	-12.1091	-12.1535	-11.8088	-12.3986	-12.0381	-12.4965	-12.3905	-12.192	-12.3135	-11.9896	-12.4842	-12.0635	-11.5868
Gene_2730	-14.2805	-14.3357	-14.3668	-14.5878	-14.6727	-14.802	-14.5592	-14.7149	-14.7114	-14.2482	-14.771	-14.7834	-14.7115	-14.6633	-14.5473	-14.6362	-14.7867	-14.7833	-14.0719	-14.6007
Gene_2731	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543
Gene_2732	-13.2116	-13.2013	-13.2886	-13.7234	-13.4846	-13.7084	-13.315	-13.4193	-13.5429	-13.8085	-13.651	-13.0843	-13.3996	-13.2225	-13.5774	-13.2762	-12.9975	-13.5583	-13.5319	-13.1246
Gene_2733	-9.20013	-9.48358	-9.53871	-9.55364	-9.44893	-10.2478	-9.37358	-10.1478	-9.68294	-9.68282	-9.44453	-9.41487	-9.76595	-9.46087	-9.3168	-9.24274	-9.79949	-9.53678	-9.27887	-8.96065
Gene_2734	-12.0908	-12.3966	-11.9153	-12.3573	-11.8472	-12.0826	-12.4861	-12.081	-11.9814	-11.9213	-11.9911	-11.8079	-11.6177	-12.1173	-11.7755	-11.7562	-12.1538	-12.0488	-11.9722	-11.5932
Gene_2735	-15.3489	-15.3788	-15.3897	-15.173	-15.4051	-15.3968	-15.5259	-15.4218	-15.4836	-15.512	-15.3795	-15.5511	-15.4068	-15.4468	-15.4992	-15.4168	-15.4922	-15.3115	-15.4059	-15.3218
Gene_2736	-16.0941	-16.0843	-16.0854	-16.0928	-16.073	-16.0972	-16.0899	-16.0748	-16.0743	-16.0646	-16.0953	-16.095	-16.1038	-16.0853	-16.0647	-16.0742	-16.0703	-16.0899	-16.09	-16.0926
Gene_2737	-14.9081	-14.275	-14.3753	-14.8834	-14.6265	-14.7796	-14.826	-14.601	-14.6563	-14.5182	-14.9067	-14.1418	-14.7627	-14.8585	-14.9672	-13.985	-15.022	-14.3028	-14.5525	-14.7134
Gene_2738	-11.4021	-11.3993	-11.1618	-11.3347	-11.245	-11.6071	-11.5051	-11.3831	-11.5619	-11.1788	-11.4509	-11.5501	-11.5116	-11.359	-11.3341	-10.648	-11.1098	-11.2924	-11.1274	-11.5004
Gene_2739	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836	-17.836
Gene_2740	-8.14902	-8.12407	-8.07575	-8.46592	-8.22237	-8.39203	-8.62823	-8.27098	-8.18831	-8.60871	-8.91247	-8.44413	-8.37083	-8.42487	-8.24797	-8.25393	-8.28135	-8.3174	-8.44014	-8.42312
Gene_2741	-15.1191	-15.1414	-15.3239	-15.2325	-15.3356	-15.2815	-15.2656	-15.2848	-15.2233	-15.3569	-15.1327	-15.2609	-15.1572	-15.2745	-15.2861	-15.302	-15.3351	-15.2104	-15.1376	-15.2451
Gene_2742	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711	-14.2711
Gene_2743	-8.23513	-8.16578	-7.92515	-8.26832	-7.94338	-8.22555	-8.58629	-8.24366	-8.01061	-7.93589	-8.30313	-8.03661	-8.07718	-8.51937	-8.17488	-8.26932	-8.26049	-8.57882	-8.51571	-7.91017
Gene_2744	-14.4278	-14.5997	-14.3728	-14.7128	-14.2525	-14.4198	-14.5203	-14.3825	-14.4257	-14.3795	-14.5683	-14.372	-14.4184	-14.3384	-14.4617	-14.2406	-14.2322	-14.3814	-14.2955	-14.3125
Gene_2745	-14.8018	-14.3077	-14.2888	-14.4946	-14.401	-14.2074	-14.5418	-14.2135	-14.4865	-14.2345	-14.4561	-14.499	-14.4125	-14.4217	-14.3746	-14.3575	-14.0718	-14.5943	-14.2417	-14.3587
Gene_2746	-16.9033	-17.1666	-17.1708	-17.1778	-17.2282	-17.0894	-17.1452	-17.2344	-17.1919	-17.2375	-17.1875	-17.1432	-17.1559	-17.149	-17.134	-17.1093	-17.1557	-17.1687	-16.9968	-17.1557
Gene_2747	-16.4444	-16.4342	-16.4518	-16.4553	-16.4649	-16.4268	-16.4389	-16.4066	-16.446	-16.4391	-16.4756	-16.4068	-16.3978	-16.4564	-16.4334	-16.4518	-16.4287	-16.4662	-16.4664	-16.3667
Gene_2748	-7.82549	-7.47718	-7.02516	-7.89416	-7.14036	-7.44782	-7.71868	-7.47718	-7.95896	-7.69108	-7.87015	-8.19374	-7.49674	-7.72621	-7.64458	-7.14565	-7.49276	-7.52363	-7.38539	-7.50143
Gene_2749	-11.8453	-12.0218	-11.443	-12.1524	-11.2267	-11.518	-11.6423	-12.1086	-12.0838	-11.8313	-11.936	-11.6754	-11.9119	-11.814	-11.7003	-11.3646	-11.5659	-11.8602	-11.264	-11.5151
Gene_2750	-11.6098	-11.605	-11.2644	-10.899	-11.597	-11.2069	-11.4866	-11.7059	-11.3746	-11.5009	-12.149	-11.404	-11.43	-11.7737	-11.2397	-11.2848	-11.2376	-11.53	-11.2187	-11.0707
Gene_2751	-13.2384	-12.9803	-13.4186	-13.0741	-13.3778	-13.2962	-13.21	-13.567	-13.6909	-13.4744	-13.6942	-13.3347	-13.4778	-13.3359	-13.0771	-13.2975	-13.3467	-13.2725	-13.0974	-13.0963
Gene_2752	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876
Gene_2753	-6.28322	-6.21825	-6.21168	-6.3568	-6.54553	-6.26895	-6.25724	-6.30238	-6.69627	-6.63746	-6.35949	-6.51967	-6.25288	-6.40494	-6.65265	-6.59033	-6.66702	-6.12098	-5.786	-6.54142
Gene_2754	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586	-18.1586
Gene_2755	-14.0269	-14.0129	-14.0032	-14.1051	-13.6803	-13.7396	-14.1685	-14.4904	-13.758	-14.1137	-13.8119	-13.5155	-13.5068	-13.8711	-13.8384	-13.5392	-13.8211	-13.6863	-14.225	-13.7132
Gene_2756	-15.366	-15.346	-15.2948	-15.3695	-15.3118	-15.307	-15.3108	-15.3416	-15.3613	-15.3008	-15.4023	-15.3663	-15.3684	-15.3955	-15.3798	-15.3282	-15.334	-15.3283	-15.3603	-15.2771
Gene_2757	-11.2818	-11.0027	-11.2583	-11.2816	-11.698	-11.3046	-11.16	-11.2903	-11.1222	-11.1207	-11.5543	-10.9031	-11.3594	-11.3164	-11.2758	-10.9817	-10.8387	-11.4572	-10.9637	-10.7818
Gene_2758	-15.8796	-15.9104	-15.9019	-15.9232	-15.8957	-15.9114	-15.9145	-15.9024	-15.9148	-15.9179	-15.9211	-15.9189	-15.9222	-15.9253	-15.9116	-15.9067	-15.9124	-15.9181	-15.9086	-15.9221
Gene_2759	-14.9851	-14.9595	-14.9767	-15.0301	-15.0129	-15.0361	-15.0487	-15.0442	-15.0463	-15.0812	-15.0443	-14.9896	-15.0417	-15.0429	-14.9984	-15.0522	-15.0083	-15.0713	-14.9238	-14.9862
Gene_2760	-13.6982	-13.8729	-13.6452	-13.8001	-13.4717	-13.5006	-13.7346	-13.6457	-13.7117	-13.6941	-13.5563	-13.6524	-13.8149	-13.5759	-13.805	-13.7961	-13.4639	-13.7933	-13.4055	-13.4244
Gene_2761	-10.6109	-10.5896	-10.478	-10.9605	-10.3668	-10.7556	-11.0078	-10.7198	-10.9329	-10.9122	-10.972	-10.6377	-10.7005	-10.8421	-10.5496	-10.38	-11.0141	-10.5773	-10.6154	-10.2995
Gene_2762	-14.3375	-14.2899	-14.3815	-14.5079	-14.4585	-14.454	-14.3888	-14.3242	-14.3103	-14.4372	-14.4358	-14.3961	-14.3299	-14.43	-14.3344	-14.3428	-14.2366	-14.3647	-14.3026	-14.2495
Gene_2763	-15.0386	-14.9129	-15.1221	-15.0269	-14.9098	-14.8567	-15.1735	-15.1815	-14.6541	-14.6622	-15.1705	-14.7895	-14.8845	-14.6534	-14.567	-14.6983	-14.665	-14.874	-14.4015	-14.435
Gene_2764	-18.3697	-18.3698	-18.3696	-18.3698	-18.3698	-18.3698	-18.3698	-18.3697	-18.3698	-18.3698	-18.3697	-18.3698	-18.3698	-18.3698	-18.3698	-18.3698	-18.3698	-18.3698	-18.3697	-18.3698
Gene_2765	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876
Gene_2766	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422	-17.4422
Gene_2767	-14.4093	-14.6165	-14.7672	-14.6999	-14.5379	-14.5353	-14.8487	-15.0955	-14.6908	-14.6136	-14.9617	-14.1134	-14.2094	-14.5502	-14.8651	-14.8084	-14.6084	-14.5435	-14.2854	-14.0857
Gene_2768	-11.558	-11.3145	-11.2168	-11.5001	-10.9342	-11.8682	-11.7014	-11.1449	-11.6327	-11.3222	-11.4531	-11.5743	-11.6185	-11.7156	-11.2073	-11.3164	-11.6618	-11.7092	-11.6004	-10.784
Gene_2769	-15.9055	-15.9516	-15.9247	-15.9488	-15.9371	-15.9388	-15.9506	-15.9468	-15.9369	-15.9338	-15.9384	-15.9355	-15.9331	-15.9305	-15.9248	-15.9389	-15.9188	-15.9477	-15.8853	-15.9331
Gene_2770	-9.99296	-10.3436	-9.64963	-10.4109	-10.3107	-10.098	-10.7351	-10.4723	-10.1856	-10.1276	-10.2192	-10.345	-10.2501	-10.5259	-10.0077	-10.3656	-10.0527	-10.3322	-10.5539	-10.1854
Gene_2771	-9.62719	-9.62571	-9.72839	-10.132	-9.52914	-9.77931	-9.85292	-10.004	-9.75983	-9.60062	-9.86437	-9.90761	-9.61622	-9.41868	-9.88096	-9.20003	-9.81072	-9.67813	-9.56411	-9.51081
Gene_2772	-13.721	-14.2924	-14.0323	-13.9629	-13.5762	-14.2312	-13.8954	-14.1855	-14.0234	-14.1399	-13.806	-14.0639	-13.9495	-13.5627	-13.6725	-14.0319	-13.5594	-14.0454	-13.7209	-13.9713
Gene_2773	-9.89111	-9.91907	-9.46481	-10.2453	-9.74301	-9.73139	-10.371	-9.90299	-10.1222	-9.77978	-10.2454	-9.52052	-10.0315	-10.2553	-9.91748	-9.99377	-10.1841	-10.2688	-9.67213	-9.58804
Gene_2774	-14.6086	-14.8639	-15.1171	-15.1669	-14.5806	-15.3906	-15.2594	-14.9126	-15.373	-15.0418	-15.4779	-15.2433	-14.6694	-15.0048	-15.3348	-14.3918	-14.5724	-14.742	-14.5474	-14.8797
Gene_2775	-19.7447	-18.1862	-19.5649	-19.5841	-19.5519	-19.5112	-19.4908	-19.5702	-19.4359	-19.5791	-19.6102	-19.4848	-19.5225	-19.5022	-19.4564	-19.5648	-19.522	-19.7103	-19.7112	-16.7774
Gene_2776	-9.40839	-9.0861	-8.86976	-9.19657	-8.64194	-9.28835	-9.35871	-8.60144	-9.32204	-8.94902	-9.67626	-9.21715	-8.91379	-9.11416	-8.85831	-8.9544	-9.30877	-9.36956	-9.18601	-8.57297
Gene_2777	-15.9204	-15.9203	-15.9203	-15.9204	-15.9203	-15.9203	-15.9202	-15.9203	-15.9203	-15.9203	-15.9204	-15.9203	-15.9203	-15.9203	-15.9203	-15.9203	-15.9203	-15.9204	-15.9204	-15.9203
Gene_2778	-9.13529	-8.78032	-8.89096	-9.26264	-8.67793	-9.0742	-9.04541	-8.75481	-8.71116	-8.92056	-8.90597	-8.81856	-8.53335	-8.69587	-9.05659	-8.92522	-8.83723	-8.96799	-8.62308	-8.82897
Gene_2779	-15.9514	-15.951	-15.9512	-15.9512	-15.9512	-15.9513	-15.9513	-15.9513	-15.9512	-15.9513	-15.9513	-15.9513	-15.9513	-15.9513	-15.9513	-15.9512	-15.9512	-15.9511	-15.9514	-15.9512
Gene_2780	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876
Gene_2781	-12.6898	-12.721	-12.4904	-12.7495	-12.4845	-12.6269	-12.7082	-13.1402	-12.6647	-12.6544	-13.1188	-12.6749	-12.9025	-12.8867	-12.5258	-12.4898	-12.6604	-12.5508	-12.5612	-12.4594
Gene_2782	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543	-19.2543
Gene_2783	-10.9005	-11.3354	-10.955	-11.402	-10.9259	-11.3106	-11.0438	-11.0473	-11.6646	-11.6623	-11.7494	-11.2389	-10.8879	-11.3662	-11.2056	-10.586	-11.0546	-10.856	-10.6627	-11.1014
Gene_2784	-17.0245	-16.5825	-17.2367	-17.2511	-17.2269	-17.3403	-17.0396	-17.1055	-17.2925	-16.9823	-17.2709	-17.1775	-17.3477	-17.1902	-17.3053	-17.2365	-17.3474	-17.2248	-17.2256	-17.3473
Gene_2785	-14.3462	-13.7437	-14.0199	-14.258	-14.1696	-13.8085	-13.9846	-14.125	-14.4445	-13.9772	-14.425	-14.3938	-14.2187	-14.2788	-13.7854	-14.0865	-13.7591	-14.3198	-14.0849	-13.9578
Gene_2786	-8.96692	-9.66191	-8.82401	-9.36492	-8.68146	-8.77827	-9.15938	-9.1178	-9.2345	-9.30457	-9.62607	-8.421	-8.77376	-9.44256	-9.25331	-9.23796	-8.93359	-9.03884	-9.05045	-8.68569
Gene_2787	-15.7501	-15.2446	-15.9378	-16.0749	-15.1083	-15.6275	-15.3045	-15.5881	-15.6591	-16.1712	-15.3898	-15.4675	-15.9588	-15.7055	-15.296	-15.3453	-15.6526	-15.5573	-15.0719	-15.9575
Gene_2788	-10.8987	-10.764	-10.5056	-10.8553	-11.1564	-10.842	-11.0576	-10.8691	-11.3895	-11.2873	-11.5998	-11.0044	-10.8792	-11.3429	-10.9952	-10.7454	-10.5715	-11.5276	-10.4287	-10.7167
Gene_2789	-10.0908	-10.3715	-10.3529	-10.5464	-10.4798	-10.211	-10.3114	-10.6477	-10.2206	-10.3765	-10.3255	-10.5246	-10.2203	-10.7927	-10.4359	-10.3364	-10.8023	-10.32	-10.2651	-10.1212
Gene_2790	-15.2874	-15.6457	-15.6875	-15.6089	-15.5806	-15.5125	-15.5607	-15.5655	-15.4457	-15.6046	-15.4821	-15.489	-15.6532	-15.5373	-15.6005	-15.6554	-15.6198	-15.4737	-15.6376	-15.5544
Gene_2791	-12.774	-12.9501	-13.0896	-13.1788	-12.9635	-13.267	-13.1576	-13.3341	-12.8762	-12.6897	-13.0732	-12.8772	-13.0164	-12.9645	-12.9246	-12.9627	-13.0568	-13.072	-12.9206	-12.5518
Gene_2792	-9.94215	-10.1134	-9.75696	-10.2574	-9.98158	-9.88589	-10.0253	-10.1981	-10.1524	-9.74412	-10.2321	-9.81604	-9.65343	-10.0076	-9.79034	-9.80679	-9.97145	-10.303	-9.8855	-9.72865
Gene_2793	-13.57	-13.5839	-13.4233	-13.6734	-13.581	-13.6305	-13.7021	-13.4957	-13.5623	-13.5672	-13.8258	-13.5068	-13.5951	-13.5853	-13.6963	-13.4428	-13.5352	-13.597	-13.623	-13.2959
Gene_2794	-10.2287	-10.0273	-10.2416	-10.2073	-9.91695	-10.34	-10.3941	-10.6201	-10.4584	-10.3453	-10.2508	-9.87927	-10.1533	-10.3127	-10.1932	-10.1967	-10.2244	-10.2521	-10.4002	-9.72364
Gene_2795	-9.64791	-9.05173	-9.2934	-9.00834	-9.2963	-9.58063	-9.41783	-9.16653	-9.15226	-9.30394	-9.50391	-9.16436	-9.33235	-9.45272	-9.00066	-9.22121	-9.45362	-9.46527	-9.32357	-8.82628
Gene_2796	-10.3609	-10.5674	-10.0438	-9.90067	-10.0841	-10.38	-10.3979	-10.963	-10.725	-10.178	-10.2474	-10.0995	-10.578	-10.6307	-10.2771	-10.1926	-10.3234	-10.5977	-10.5716	-10.0883
Gene_2797	-10.7915	-10.8969	-10.4222	-10.5582	-10.935	-10.859	-10.6828	-10.7942	-10.7773	-10.6767	-11.122	-10.5771	-10.9111	-10.6927	-10.867	-10.3573	-10.2742	-10.415	-10.5744	-10.5086
Gene_2798	-10.3068	-9.85483	-9.5386	-9.86896	-9.86881	-9.86864	-10.0183	-9.87808	-10.2211	-9.96541	-9.89476	-9.83881	-9.75463	-9.87376	-9.38532	-9.43116	-9.39861	-10.1614	-10.0577	-9.74263
Gene_2799	-15.6234	-15.6288	-15.6141	-15.6388	-15.6506	-15.645	-15.6423	-15.6422	-15.6467	-15.6217	-15.6592	-15.6305	-15.641	-15.6659	-15.6324	-15.6305	-15.6299	-15.665	-15.6437	-15.6243
Gene_2800	-12.9433	-13.301	-13.1988	-12.9493	-13.1996	-13.0562	-12.9735	-13.2867	-13.1065	-13.1833	-13.3507	-12.8978	-12.8085	-13.0803	-13.3326	-13.1109	-12.7898	-12.9068	-13.0414	-13.3108
Gene_2801	-15.6832	-16.6878	-15.7478	-16.4193	-16.2105	-16.6193	-16.585	-15.7612	-15.6363	-16.41	-15.8588	-16.2219	-15.6354	-15.9573	-16.1598	-15.5479	-16.2989	-16.2825	-16.3958	-15.5261
Gene_2802	-14.2197	-14.2197	-14.2198	-14.2197	-14.2197	-14.2198	-14.2198	-14.2198	-14.2198	-14.2197	-14.2197	-14.2198	-14.2197	-14.2198	-14.2198	-14.2197	-14.2197	-14.2198	-14.2197	-14.2197
Gene_2803	-14.5177	-14.5135	-14.3324	-14.6246	-14.5771	-14.4332	-14.6036	-14.1877	-14.8836	-14.5801	-14.3994	-14.5874	-14.6855	-14.6743	-14.3059	-14.4191	-14.1509	-15.0961	-14.282	-14.2679
Gene_2804	-11.3479	-10.714	-11.1016	-11.1615	-11.0445	-11.2679	-11.331	-11.0194	-11.3737	-11.0075	-11.2223	-11.0548	-10.5059	-10.8742	-11.0435	-11.0407	-10.8412	-11.3354	-11.2921	-11.1588
Gene_2805	-14.0785	-14.3036	-14.3289	-14.548	-14.1323	-14.3036	-14.4918	-14.4062	-14.4663	-14.1756	-14.1893	-14.3984	-14.3765	-14.4349	-14.2819	-14.2856	-14.4753	-14.2096	-14.5595	-14.0391
Gene_2806	-10.0581	-10.6455	-10.6591	-10.3197	-10.3735	-10.5995	-10.4721	-10.5547	-10.5773	-10.4552	-10.7139	-10.3943	-10.3373	-10.3588	-10.389	-10.5099	-10.6574	-10.6671	-10.3239	-10.0361
