GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20
Gene_2258	-10.3519	-10.1123	-9.98751	-10.0286	-10.2934	-10.2151	-10.1489	-9.81733	-10.2097	-10.6199	-9.9772	-10.3328	-10.472	-10.2123	-10.3388	-10.3267	-10.4531	-10.4163	-9.81326	-10.7033
Gene_2259	-11.572	-11.909	-11.8515	-11.739	-11.8259	-11.7952	-12.0062	-11.8017	-11.8915	-11.6663	-11.8015	-11.6904	-11.8631	-11.9958	-11.8284	-11.9472	-12.0249	-11.7039	-11.7938	-11.7071
Gene_2260	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706	-16.5706
Gene_2261	-10.7424	-10.1831	-10.2857	-10.0299	-9.8416	-10.5619	-10.0806	-10.3283	-10.4188	-10.2937	-10.6961	-10.4395	-10.621	-10.1886	-10.7547	-9.84478	-10.4274	-10.4167	-10.6979	-10.2597
Gene_2262	-12.8323	-12.824	-13.2011	-12.9717	-12.7283	-12.663	-13.3581	-12.8254	-12.808	-12.6477	-12.9201	-12.7261	-12.7512	-12.8434	-13.0529	-13.4404	-13.2362	-12.5836	-12.9611	-13.0483
Gene_2263	-11.38	-11.0937	-11.7881	-11.4682	-11.4586	-11.5277	-11.434	-11.4344	-11.1784	-11.5692	-11.8891	-11.5979	-11.5535	-11.4964	-11.6127	-11.6316	-11.3513	-11.5072	-11.3705	-11.4268
Gene_2264	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518	-16.518
Gene_2265	-15.3701	-15.3687	-15.3695	-15.3698	-15.3691	-15.3698	-15.3692	-15.3693	-15.3698	-15.3696	-15.3691	-15.37	-15.3694	-15.3688	-15.3694	-15.3697	-15.3692	-15.3697	-15.3698	-15.3693
Gene_2266	-13.1124	-13.3656	-13.6904	-13.4406	-13.3921	-13.5007	-13.4902	-13.5432	-13.1062	-13.3923	-13.6386	-13.33	-13.234	-13.3424	-13.1656	-13.3935	-13.178	-13.4369	-13.4031	-13.5708
Gene_2267	-15.6873	-15.5959	-15.6319	-15.7004	-15.6385	-15.5022	-15.6409	-15.2841	-15.2324	-15.5242	-15.1562	-15.1327	-15.6178	-15.5662	-15.6277	-15.461	-15.5473	-15.5643	-15.4133	-15.2197
Gene_2268	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379	-15.8379
Gene_2269	-10.2788	-10.1439	-10.0576	-9.72645	-9.92724	-10.4236	-10.1275	-10.1216	-9.9836	-10.1174	-10.1898	-9.7058	-10.5426	-9.8764	-10.2544	-10.0526	-9.96387	-9.73265	-10.2195	-10.0098
Gene_2270	-8.70172	-8.46608	-9.0612	-9.08003	-8.5567	-9.25014	-8.75078	-8.69867	-8.79602	-8.72096	-8.83515	-8.75354	-8.53568	-8.5227	-8.95917	-8.74896	-8.81	-8.64666	-8.7822	-8.87286
Gene_2271	-10.0669	-9.44568	-9.82338	-9.66681	-10.1521	-10.3648	-10.2029	-10.3476	-9.96602	-9.88999	-9.97388	-9.87446	-9.74301	-9.92155	-9.95359	-9.63867	-9.8031	-9.99512	-9.86128	-9.99162
Gene_2272	-13.5534	-13.4053	-13.2499	-13.2355	-13.5431	-13.7701	-13.4084	-13.515	-13.2307	-13.2125	-13.7461	-13.4894	-13.3782	-13.666	-13.4029	-13.41	-13.6603	-13.5948	-13.7355	-13.6028
Gene_2273	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708	-16.0708
Gene_2274	-11.9675	-12.1356	-12.108	-12.0569	-11.8553	-12.1517	-11.9525	-12.0449	-12.3153	-11.8784	-12.1855	-12.2124	-12.6002	-12.2985	-12.2614	-11.9918	-12.1844	-12.2109	-12.1367	-12.1205
Gene_2275	-13.4587	-12.8628	-13.2982	-13.1401	-13.2152	-13.2562	-13.241	-13.5608	-12.918	-13.1933	-13.127	-12.8794	-13.418	-13.0815	-13.4144	-13.3554	-13.3255	-13.1379	-13.2455	-13.2454
Gene_2276	-15.9493	-15.7046	-15.7903	-15.9178	-15.9879	-15.7689	-15.8725	-15.9849	-15.8626	-15.9565	-16.0616	-15.9283	-15.9982	-15.8336	-16.0029	-15.8585	-15.7536	-15.884	-15.79	-15.9597
Gene_2277	-7.69071	-7.98437	-7.72722	-7.48053	-7.43696	-7.61853	-7.74153	-7.46336	-7.35523	-7.88706	-7.6125	-8.05061	-7.95339	-7.26729	-8.15272	-7.67849	-7.88418	-7.53523	-7.49563	-7.73444
Gene_2278	-10.0105	-9.62614	-9.60434	-9.72432	-9.63873	-10.1058	-10.0387	-10.045	-9.60336	-10.0687	-10.0066	-9.47667	-10.1864	-9.64249	-9.53578	-10.0576	-9.89662	-9.55985	-9.49827	-9.65076
Gene_2279	-13.7999	-13.77	-13.5277	-13.4044	-13.5989	-13.6108	-13.7855	-13.5929	-13.4824	-13.7352	-13.836	-13.4711	-13.6703	-13.4458	-13.5641	-13.7905	-13.5992	-13.5807	-13.5636	-13.5656
Gene_2280	-15.9477	-15.9474	-15.9475	-15.9475	-15.9476	-15.9476	-15.9475	-15.9473	-15.9476	-15.9476	-15.9476	-15.9475	-15.9476	-15.9475	-15.9474	-15.9476	-15.9475	-15.9476	-15.9476	-15.9475
Gene_2281	-8.17731	-8.41428	-8.26427	-8.28475	-8.34954	-8.41615	-8.12578	-8.34489	-8.53768	-8.75682	-8.63173	-8.305	-8.42947	-8.36417	-8.48559	-8.23461	-8.22116	-8.31115	-8.44207	-8.62127
Gene_2282	-11.1194	-11.4562	-11.2753	-11.3441	-10.937	-11.3298	-11.0865	-11.1993	-10.6249	-10.8837	-11.3549	-10.7771	-11.0017	-10.9179	-10.9022	-11.2141	-11.4013	-11.4719	-10.9421	-11.1783
Gene_2283	-9.00652	-8.55372	-9.22002	-8.80072	-9.14959	-8.87418	-8.72021	-8.86674	-9.27723	-9.41678	-9.03092	-8.77792	-9.16767	-8.48938	-9.1459	-8.83852	-9.19585	-8.63136	-8.7422	-8.73839
Gene_2284	-13.6693	-13.8974	-13.8164	-13.8076	-13.2504	-13.9591	-13.7984	-13.9812	-13.8618	-13.6949	-13.8852	-13.5264	-13.7846	-13.7478	-13.6129	-13.5739	-13.6694	-13.8407	-13.7436	-13.7219
Gene_2285	-12.9396	-13.034	-12.9798	-12.8988	-12.948	-13.093	-12.8594	-12.9683	-12.9488	-13.0005	-13.1264	-12.7513	-13.0461	-12.9989	-12.9714	-12.7873	-12.878	-12.9111	-12.9213	-12.9176
Gene_2286	-12.9165	-13.0714	-13.1635	-13.0821	-12.6968	-12.9588	-13.1701	-13.0456	-13.0679	-12.989	-13.0877	-12.8857	-12.9807	-13.2373	-13.2001	-12.968	-13.1691	-13.1429	-12.7926	-13.2343
Gene_2287	-10.7673	-10.6509	-10.9313	-10.5614	-10.7652	-10.661	-10.8014	-10.7317	-10.9977	-10.9106	-10.9229	-10.3725	-10.9392	-10.6168	-10.8524	-10.4269	-10.8003	-10.8713	-10.6131	-10.6985
Gene_2288	-8.84084	-8.91648	-9.08281	-9.173	-9.17781	-9.12208	-8.99516	-9.09068	-9.20794	-8.74805	-9.08165	-9.34888	-9.39233	-9.08646	-9.3214	-9.40747	-8.90839	-9.00907	-8.94114	-9.35944
Gene_2289	-6.17426	-5.94486	-6.22323	-6.22538	-6.2441	-6.18838	-5.97248	-5.59509	-6.2845	-6.00402	-5.83769	-6.40911	-6.2774	-6.30751	-5.92301	-6.27587	-6.14441	-6.08322	-5.79277	-6.00864
Gene_2290	-14.7606	-14.623	-14.776	-14.7361	-14.5418	-14.7792	-14.9055	-14.8347	-14.7571	-14.8264	-14.7636	-14.8543	-14.7201	-14.714	-14.7613	-14.6603	-14.8417	-14.821	-14.7173	-14.8334
Gene_2291	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368
Gene_2292	-13.4675	-13.17	-13.2176	-13.3362	-13.1748	-13.1067	-13.8439	-13.2577	-13.0626	-13.1198	-13.4171	-13.1708	-13.5535	-13.3177	-13.0318	-13.3818	-13.4383	-13.2013	-12.9672	-13.3902
Gene_2293	-11.634	-11.0406	-11.2321	-11.6985	-11.2499	-11.1704	-11.6022	-11.6993	-11.4531	-11.1037	-11.7275	-11.0198	-11.1613	-10.9386	-10.9458	-11.6402	-11.4934	-11.4765	-11.6562	-11.4864
Gene_2294	-16.5377	-16.6306	-16.6528	-16.2393	-16.0699	-16.4725	-16.4355	-16.3978	-16.1061	-16.5263	-16.2234	-16.257	-16.5833	-16.5514	-16.5895	-16.6573	-16.5401	-16.4511	-16.5811	-16.3085
Gene_2295	-12.3789	-12.1253	-12.2949	-12.2085	-12.3481	-12.4314	-12.6066	-12.1367	-12.4012	-12.0138	-12.4641	-12.4912	-12.1689	-12.4655	-12.498	-12.5135	-12.5761	-12.4971	-12.2261	-12.4725
Gene_2296	-8.18732	-7.52428	-7.83702	-7.25735	-7.28255	-7.28768	-7.90093	-7.79698	-8.04077	-7.74323	-7.94199	-7.4542	-7.63428	-7.83365	-7.86322	-7.98515	-7.51826	-7.50776	-7.40739	-7.67334
Gene_2297	-11.8011	-11.4998	-11.6443	-11.9347	-11.612	-11.9565	-11.9701	-11.8298	-12.0795	-11.7906	-11.9694	-11.624	-11.4939	-11.4118	-11.6312	-11.5587	-11.4884	-11.7509	-12.0716	-12.2935
Gene_2298	-12.3179	-12.0792	-12.0641	-12.166	-11.7593	-12.531	-12.1084	-12.661	-12.2886	-12.6131	-12.0483	-11.9786	-11.6832	-12.1462	-12.2411	-12.1696	-12.3261	-12.4616	-12.0865	-12.4099
Gene_2299	-12.4353	-12.2432	-12.3098	-12.6277	-12.3772	-12.6899	-12.6646	-12.4287	-12.4251	-12.5701	-12.669	-12.4827	-12.7896	-12.5024	-12.514	-12.6445	-12.5074	-12.5579	-12.6223	-12.5098
Gene_2300	-11.2653	-11.4918	-11.1863	-11.5034	-11.5597	-11.4228	-11.5867	-11.0736	-11.0492	-11.602	-11.567	-11.6301	-11.4277	-10.6246	-11.7187	-11.2572	-11.218	-11.5251	-11.5649	-11.4754
Gene_2301	-15.0454	-15.1732	-15.4649	-15.5258	-15.7277	-15.8116	-15.3204	-15.0891	-14.9167	-15.2503	-15.7492	-15.5588	-15.4162	-14.6654	-15.2966	-15.0462	-15.4499	-15.4893	-15.2721	-15.0376
Gene_2302	-15.59	-15.5882	-15.5377	-15.5876	-15.6031	-15.588	-15.6353	-15.6187	-15.5311	-15.5997	-15.4227	-15.5945	-15.595	-15.5786	-15.631	-15.6349	-15.6399	-15.5776	-15.6267	-15.6801
Gene_2303	-14.2481	-14.1447	-14.2582	-14.2739	-14.325	-14.2685	-14.3337	-14.2459	-14.2294	-14.1453	-14.278	-14.2244	-14.3604	-14.2973	-14.2121	-14.0868	-14.2827	-14.1368	-14.2672	-14.3426
Gene_2304	-16.7276	-16.6068	-17.0108	-15.5172	-16.0804	-16.2832	-16.5323	-16.8554	-15.854	-16.7801	-17.0347	-16.8873	-16.8889	-16.8292	-16.1682	-16.6645	-16.8073	-16.9396	-16.8848	-16.5875
Gene_2305	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491	-15.6491
Gene_2306	-8.0483	-8.20796	-7.89365	-7.76956	-8.31464	-8.46432	-8.12961	-8.1011	-7.86225	-8.17515	-8.30308	-7.9058	-8.15856	-8.29978	-8.29818	-8.37105	-8.23524	-7.98742	-8.01429	-8.39869
Gene_2307	-10.0497	-9.63211	-9.81363	-10.0248	-9.96941	-9.93892	-10.3577	-10.4079	-10.1618	-10.3246	-9.9957	-10.0418	-10.0777	-9.77787	-9.89081	-9.82872	-9.45172	-9.65279	-9.52953	-9.91034
Gene_2308	-11.9607	-12.2816	-12.0877	-12.1985	-12.3434	-12.1883	-12.1944	-12.2457	-12.2585	-12.3556	-11.9799	-12.1803	-12.32	-12.2468	-12.054	-12.0201	-12.276	-12.4303	-12.2247	-12.3266
Gene_2309	-14.2031	-14.1361	-14.1222	-14.1665	-14.1467	-14.1575	-14.1432	-14.0957	-14.0564	-14.1707	-14.176	-14.1426	-14.1656	-14.1996	-14.1702	-14.2213	-14.1918	-14.1537	-14.1528	-14.1727
Gene_2311	-12.4163	-12.4282	-12.6269	-12.4997	-12.1755	-12.7774	-12.3478	-12.0363	-12.1796	-12.5006	-12.5703	-12.0073	-12.5299	-12.373	-12.5797	-12.3594	-12.332	-12.5696	-12.6366	-12.6785
Gene_2312	-8.82079	-8.91689	-9.15168	-9.45728	-8.96832	-8.85136	-8.82231	-8.83891	-8.80378	-9.02271	-8.92222	-8.62099	-9.04706	-9.06977	-8.65189	-8.88379	-8.89817	-8.72887	-8.63374	-8.79645
Gene_2314	-13.0501	-13.0801	-13.1941	-13.4343	-13.2429	-12.8074	-13.1048	-13.2179	-12.9195	-13.0749	-13.1756	-13.0015	-13.3345	-13.2118	-13.2419	-13.1421	-13.441	-12.989	-13.2098	-13.1952
Gene_2315	-10.5255	-10.4472	-10.4526	-10.4293	-10.0885	-10.5908	-10.7051	-10.2168	-10.3276	-10.9025	-10.6393	-10.1084	-10.4793	-9.91501	-10.7726	-10.5714	-10.5603	-10.314	-10.6199	-10.5279
Gene_2316	-13.2542	-13.3206	-13.1493	-13.41	-13.1997	-13.4522	-12.9484	-13.2586	-12.8371	-12.9945	-13.4237	-13.487	-13.2808	-13.1993	-13.075	-13.3715	-13.1195	-13.2725	-13.272	-13.1851
Gene_2317	-15.3544	-16.0342	-15.7006	-14.6161	-16.317	-15.8248	-15.5307	-16.1147	-15.6955	-16.0163	-15.9221	-15.4776	-15.9122	-16.0809	-16.1717	-15.5462	-15.7866	-15.3963	-15.9061	-15.2715
Gene_2318	-11.9132	-11.3147	-11.7975	-11.2242	-11.8176	-11.5521	-11.4381	-11.8218	-11.2965	-11.5782	-11.7392	-11.2432	-11.7514	-11.5805	-11.8719	-11.5102	-11.3687	-11.4622	-11.5287	-11.2839
Gene_2319	-11.6232	-11.6702	-12.0368	-11.8686	-12.5164	-12.0466	-12.1898	-12.1832	-12.0531	-12.2329	-12.2573	-12.197	-12.0698	-12.2412	-12.3848	-12.1785	-12.0814	-11.9458	-11.8179	-12.0741
Gene_2320	-10.0541	-10.1016	-10.5259	-10.6626	-10.074	-10.651	-10.326	-10.1743	-10.4253	-10.1277	-10.2526	-9.99701	-10.1025	-10.4368	-10.7108	-10.2676	-10.3178	-10.3745	-10.3499	-10.4261
Gene_2321	-13.1222	-13.2153	-13.0249	-13.0595	-13.0954	-13.3542	-13.4748	-13.4454	-13.2955	-13.2723	-13.142	-13.3247	-13.369	-13.2439	-13.247	-13.1408	-13.2265	-13.2425	-13.4046	-13.3663
Gene_2322	-11.6651	-11.251	-11.2974	-11.812	-11.4391	-11.8612	-11.9479	-11.6201	-11.4897	-11.4742	-11.6974	-11.378	-11.3969	-11.8034	-11.4582	-11.7978	-11.3825	-11.0527	-11.7947	-11.3669
Gene_2323	-10.9074	-10.8987	-11.1509	-11.0107	-11.0826	-11.2955	-11.5398	-11.2175	-11.0408	-10.9711	-10.9416	-11.2672	-11.058	-10.9719	-10.9788	-11.0939	-10.9372	-11.1815	-11.0896	-11.562
Gene_2324	-15.4798	-15.465	-15.1213	-15.5435	-15.7571	-15.634	-15.4977	-15.6317	-15.3903	-15.6763	-15.5239	-15.5636	-15.5648	-15.7094	-15.3099	-15.7577	-15.6945	-15.4334	-15.5615	-15.7101
Gene_2325	-12.5706	-12.488	-12.6417	-12.6006	-12.4158	-12.721	-12.7268	-12.7766	-12.7067	-12.4439	-12.6626	-12.6316	-12.6797	-12.4367	-12.4468	-12.3722	-12.7713	-12.309	-12.7156	-12.7535
Gene_2326	-11.7745	-11.9622	-11.9821	-11.5752	-11.3074	-11.8043	-11.6627	-11.2234	-11.5443	-11.8897	-11.7153	-11.5718	-11.9263	-11.6546	-11.4064	-11.4539	-11.716	-11.4712	-11.4411	-11.8769
Gene_2327	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088	-15.5088
Gene_2328	-11.9292	-11.7476	-11.6791	-11.7094	-11.1504	-12.2533	-12.2242	-11.9281	-11.4164	-11.8583	-11.8446	-11.5622	-11.7427	-11.8129	-11.7057	-11.7966	-12.0081	-11.9906	-11.7551	-12.0125
Gene_2329	-11.8323	-11.6824	-11.7006	-12.0643	-11.7669	-11.8133	-11.7565	-12.064	-11.8777	-11.7853	-12.0027	-12.008	-11.805	-12.0065	-11.689	-12.1658	-11.7041	-11.6506	-11.9729	-11.8448
Gene_2330	-11.271	-11.7306	-12.232	-11.8994	-12.0812	-11.9882	-12.0087	-11.5599	-11.6796	-11.7606	-11.7869	-11.5606	-12.0607	-11.4708	-11.7693	-11.7686	-11.8129	-11.7574	-11.3567	-11.6828
Gene_2331	-13.6061	-13.9435	-14.0835	-14.0229	-14.0252	-14.2109	-14.0727	-14.1511	-14.0785	-14.1276	-14.0555	-13.896	-13.8584	-13.7358	-14.2245	-14.2456	-13.6878	-14.3318	-14.153	-14.0273
Gene_2332	-13.0797	-13.0909	-13.0589	-13.0445	-13.0484	-13.1064	-13.0598	-13.1251	-13.0743	-13.0263	-13.0856	-13.0095	-13.0657	-13.065	-13.0505	-13.0489	-13.047	-13.0911	-13.1357	-13.1133
Gene_2333	-12.1846	-12.2154	-12.0106	-11.7786	-12.1136	-12.1534	-12.3795	-11.9761	-11.9404	-12.2637	-12.378	-12.2122	-12.0187	-12.1349	-12.2154	-12.2874	-11.9887	-12.1539	-12.0764	-12.3685
Gene_2334	-13.1559	-12.3261	-13.0486	-13.1437	-13.1843	-13.1792	-12.8251	-12.7714	-12.7393	-12.3054	-12.7974	-12.8041	-13.0502	-12.6348	-12.6039	-12.9599	-12.941	-12.5742	-12.6898	-12.8318
Gene_2335	-12.2975	-11.9977	-12.2546	-12.2507	-12.292	-12.7194	-12.4309	-12.7047	-12.3241	-12.2144	-12.3756	-12.2893	-12.4845	-11.9678	-12.5823	-12.5411	-12.3915	-12.2758	-12.5533	-12.6809
Gene_2336	-18.7956	-18.7546	-18.7704	-18.712	-17.3916	-18.7544	-18.7318	-18.7093	-18.7236	-18.6832	-18.7806	-18.7211	-18.7217	-18.7	-18.726	-18.7736	-18.6924	-18.7412	-18.7202	-18.7485
Gene_2337	-14.788	-14.6648	-14.6646	-14.6785	-14.5889	-14.581	-14.771	-14.5834	-14.7281	-14.7235	-14.6289	-14.6051	-14.7851	-14.5965	-14.7918	-14.8081	-14.7385	-14.6412	-14.7525	-14.711
Gene_2338	-15.073	-15.0265	-14.533	-14.9074	-15.0163	-14.9658	-14.9016	-14.7685	-14.8774	-14.817	-15.1513	-15.2021	-15.0012	-14.9394	-15.0787	-14.7434	-14.7781	-15.1174	-14.867	-14.9495
Gene_2339	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262
Gene_2340	-13.4266	-13.3062	-13.5854	-13.5342	-13.3937	-13.4068	-13.5455	-13.2379	-13.4753	-13.2368	-13.4843	-13.2162	-13.5084	-13.3583	-13.2561	-13.3788	-13.3242	-13.4649	-13.363	-13.3324
Gene_2341	-14.9491	-14.7714	-14.613	-15.3259	-15.3183	-15.0445	-15.0505	-15.1869	-14.611	-15.3507	-15.4485	-15.2357	-15.119	-15.1461	-15.1373	-15.0292	-15.2462	-14.9877	-14.3333	-15.228
Gene_2342	-15.3847	-15.4537	-15.4024	-15.6644	-15.7029	-15.7649	-15.6009	-15.4276	-15.4694	-15.7157	-15.6205	-15.25	-15.6883	-15.6341	-15.5858	-15.7036	-15.7377	-15.7347	-15.6846	-14.9754
Gene_2343	-11.8194	-12.3292	-12.0917	-12.0552	-12.3668	-12.1504	-12.0905	-12.0432	-12.1085	-12.0587	-12.3296	-12.1537	-12.0931	-11.933	-12.2253	-12.2296	-12.2726	-12.5353	-12.3896	-12.0755
Gene_2344	-10.4942	-10.1058	-10.5859	-10.6914	-10.6836	-10.2623	-10.6416	-10.8307	-10.4399	-9.82119	-10.6138	-10.2867	-10.7563	-10.5732	-10.4435	-10.7473	-10.4169	-10.5065	-10.5101	-10.6279
Gene_2345	-8.27976	-7.8749	-7.88695	-8.23874	-8.17089	-8.24057	-8.06309	-8.10562	-8.09402	-8.07586	-8.43577	-8.11617	-8.0946	-8.13757	-8.33454	-8.15232	-8.07252	-7.84743	-8.15776	-7.56534
Gene_2346	-14.8413	-14.5203	-14.8897	-14.5256	-14.361	-14.9066	-14.4734	-14.793	-14.8619	-14.4383	-13.6972	-14.8502	-14.9517	-14.4532	-14.6029	-14.8252	-14.8108	-14.5242	-14.4072	-14.7964
Gene_2347	-10.2311	-10.4084	-10.3499	-10.3873	-10.2638	-10.171	-10.0647	-10.1525	-10.3812	-10.0369	-10.2527	-9.96212	-10.2615	-9.93444	-10.0889	-10.4106	-10.3863	-9.97479	-10.3097	-10.1935
Gene_2348	-11.1707	-11.0086	-11.2268	-11.3857	-11.3675	-11.7442	-11.2026	-11.0723	-10.9269	-11.0594	-11.2084	-11.5579	-11.2034	-11.5133	-11.4779	-11.4155	-11.1099	-11.613	-11.1773	-11.573
Gene_2349	-10.3203	-9.99342	-10.0457	-10.2979	-9.66347	-10.4561	-10.3292	-10.1967	-10.3707	-10.0403	-10.2769	-10.0363	-10.0481	-9.75628	-10.8336	-10.2409	-10.309	-10.2721	-10.4075	-10.3003
Gene_2350	-10.4426	-10.4333	-10.3532	-10.0475	-10.3123	-10.4532	-10.8152	-10.4129	-10.7632	-10.7211	-10.046	-10.4298	-10.3824	-10.5314	-10.6587	-10.5898	-10.6683	-10.1857	-10.2072	-10.5495
Gene_2351	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685	-14.8685
Gene_2352	-10.4551	-10.4876	-10.8779	-10.7428	-10.595	-10.5333	-10.7247	-10.8771	-10.3566	-10.5338	-10.3	-10.1223	-10.5352	-10.5577	-10.6039	-10.8435	-10.3409	-10.7194	-10.4616	-10.4805
Gene_2353	-13.0972	-12.8326	-12.8561	-13.0692	-13.0256	-13.101	-13.0228	-12.8784	-12.9318	-12.934	-13.1241	-12.9764	-12.8014	-12.9999	-12.9017	-13.1723	-12.9959	-13.0086	-13.0299	-13.0648
Gene_2354	-13.0497	-13.0597	-12.8758	-12.9522	-12.9002	-12.7906	-12.9868	-12.784	-13.0868	-12.9176	-12.8532	-13.0914	-12.8216	-12.9903	-13.0659	-13.1767	-12.847	-12.8257	-12.9923	-12.8865
Gene_2355	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658	-18.5658
Gene_2356	-13.0821	-13.0781	-12.9812	-13.0811	-13.0312	-13.0496	-13.0305	-13.0724	-13.0283	-13.0612	-13.0376	-13.0246	-13.0402	-12.9982	-13.0367	-13.0408	-13.0226	-12.9872	-13.0084	-13.0219
Gene_2357	-13.4335	-13.322	-13.3336	-13.2729	-13.4334	-13.2303	-13.4196	-13.226	-13.2678	-13.2437	-13.3549	-13.2067	-13.0781	-13.3351	-13.0973	-13.4344	-13.3628	-13.2399	-13.3412	-13.379
Gene_2358	-12.2766	-12.1558	-12.523	-12.3696	-12.4425	-12.2553	-12.3646	-12.3349	-12.1984	-12.2008	-12.3735	-12.1922	-12.1956	-12.4045	-12.307	-12.2855	-12.3157	-12.3701	-12.3478	-12.423
Gene_2359	-7.7868	-7.91419	-7.72658	-8.37355	-8.07679	-8.30151	-8.30365	-8.00655	-7.75724	-8.26273	-8.21954	-7.99851	-8.07529	-7.55183	-8.42164	-7.74589	-7.80584	-8.02148	-8.21941	-8.31924
Gene_2360	-8.30218	-7.9763	-7.83195	-7.95258	-7.70175	-8.05135	-8.23152	-7.70411	-7.72662	-8.50528	-8.24721	-7.80132	-7.82382	-8.01156	-8.08492	-8.32958	-7.83812	-8.08021	-8.01949	-8.52484
Gene_2361	-14.3808	-14.3924	-14.541	-14.3836	-14.4516	-14.3921	-14.5746	-14.457	-14.4831	-14.4351	-14.4421	-14.5044	-14.5055	-14.4663	-14.5648	-14.4991	-14.5068	-14.5397	-14.5813	-14.2852
Gene_2362	-13.126	-13.2401	-13.1752	-13.2229	-13.2015	-13.1904	-13.1696	-13.2716	-13.2319	-13.2976	-13.391	-13.2578	-13.2593	-13.2245	-13.2168	-13.3456	-13.2153	-13.2359	-13.2881	-13.1945
Gene_2363	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791	-14.0791
Gene_2364	-13.658	-13.6445	-13.6205	-13.644	-13.5736	-13.6662	-13.6924	-13.675	-13.6893	-13.6509	-13.757	-13.6026	-13.6154	-13.6332	-13.5546	-13.6692	-13.6062	-13.5409	-13.7067	-13.6552
Gene_2365	-15.8378	-15.8383	-15.8389	-15.8384	-15.8376	-15.8379	-15.8386	-15.8376	-15.8368	-15.8374	-15.8373	-15.8376	-15.8376	-15.8379	-15.8385	-15.8381	-15.8374	-15.8378	-15.8381	-15.8366
Gene_2366	-15.0135	-15.1112	-15.2785	-15.2312	-15.3776	-15.2524	-15.3642	-15.2783	-15.2004	-15.2896	-15.2036	-15.2464	-15.2473	-15.2633	-15.2544	-15.0564	-15.304	-15.3286	-15.3982	-15.3399
Gene_2367	-13.6262	-13.6103	-13.6133	-13.6239	-13.6081	-13.6209	-13.6104	-13.6333	-13.5909	-13.6181	-13.6129	-13.5893	-13.6442	-13.6315	-13.6467	-13.6013	-13.6123	-13.6162	-13.6251	-13.6386
Gene_2368	-12.5572	-12.6586	-12.4985	-12.764	-12.7139	-12.6703	-12.9224	-12.4666	-12.8565	-12.6843	-12.566	-12.6751	-12.7433	-12.4873	-12.4097	-12.2997	-12.4743	-12.4768	-12.7333	-12.7426
Gene_2369	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872	-15.7872
