GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6
Gene_2265	-10.0941	-10.284	-9.61284	-10.0865	-10.112	-10.0986
Gene_2266	-14.6097	-15.4669	-14.75	-15.1765	-15.0355	-14.6723
Gene_2267	-14.6167	-14.1355	-13.5158	-14.3611	-14.3151	-14.1864
Gene_2268	-13.4181	-13.4663	-13.3428	-13.6177	-13.3893	-13.5871
Gene_2269	-14.3777	-14.1089	-14.0957	-14.1958	-13.7729	-14.2361
Gene_2270	-17.0559	-17.0539	-17.0505	-17.054	-17.0549	-17.0563
Gene_2271	-15.4706	-15.3298	-15.1087	-15.335	-15.1445	-15.0778
Gene_2272	-20.4612	-17.8146	-19.628	-19.7421	-19.5436	-19.4697
Gene_2273	-16.8395	-16.8394	-16.8397	-16.8397	-16.8397	-16.8397
Gene_2274	-15.5288	-15.5288	-15.5288	-15.5288	-15.5288	-15.5288
Gene_2275	-13.2784	-13.1258	-13.1504	-13.2579	-13.1095	-13.4148
Gene_2277	-16.3058	-16.5885	-15.9553	-15.8308	-15.9084	-16.4841
Gene_2278	-16.3998	-15.9685	-16.3497	-16.0377	-16.3272	-16.2326
Gene_2279	-5.98303	-5.26123	-5.38987	-5.93911	-5.25364	-6.05498
Gene_2280	-12.2322	-12.4023	-12.1017	-11.898	-11.9987	-11.7637
Gene_2281	-12.0923	-12.07	-11.7695	-11.6367	-12.1323	-11.8327
Gene_2282	-10.3849	-10.6199	-10.2794	-10.9404	-10.256	-10.6162
Gene_2283	-15.5729	-15.7586	-15.6274	-15.6477	-15.6134	-15.7191
Gene_2284	-10.7533	-10.2755	-10.2335	-10.2048	-10.0342	-10.3295
Gene_2285	-12.5906	-12.8252	-12.3252	-13.0086	-12.2503	-12.8626
Gene_2286	-13.5703	-13.3082	-12.7262	-13.1665	-12.3009	-12.9125
Gene_2287	-11.5303	-11.2658	-11.237	-11.7189	-10.909	-11.3888
Gene_2288	-10.0017	-9.73465	-9.50448	-9.97214	-9.54073	-9.4286
Gene_2289	-18.582	-19.7298	-19.6283	-19.7425	-19.544	-19.47
Gene_2290	-13.6596	-13.3616	-13.5028	-13.4278	-13.2938	-13.8784
Gene_2291	-4.67811	-4.77608	-4.49791	-4.51083	-4.72315	-4.79961
Gene_2292	-9.07859	-9.56352	-9.47679	-9.26455	-9.22009	-9.88005
Gene_2293	-12.9305	-12.3515	-12.48	-12.3195	-12.9943	-12.6359
Gene_2294	-14.8369	-15.1066	-15.0003	-15.135	-15.0219	-15.1019
Gene_2295	-15.4259	-15.4109	-15.1835	-15.6618	-15.427	-14.8771
Gene_2296	-7.81217	-7.37842	-7.499	-7.65275	-7.21932	-7.4793
Gene_2297	-11.9264	-12.0938	-11.7089	-12.8886	-12.163	-12.0093
Gene_2298	-16.2664	-16.2664	-16.2663	-16.2664	-16.2663	-16.2664
Gene_2299	-11.2817	-11.1031	-10.4883	-11.2514	-10.9027	-10.4357
Gene_2300	-14.9112	-14.6062	-14.5011	-14.9668	-15.0153	-14.454
Gene_2301	-16.3512	-15.5066	-15.6909	-16.1778	-15.8385	-15.3194
Gene_2302	-15.2213	-15.0974	-14.9508	-15.381	-15.1268	-14.6885
Gene_2303	-16.0396	-16.0396	-16.0396	-16.0396	-16.0396	-16.0396
Gene_2304	-18.0745	-18.0745	-18.0745	-18.0745	-18.0745	-18.0745
Gene_2305	-11.667	-10.8128	-11.0531	-11.1879	-11.3443	-11.2512
Gene_2306	-13.3212	-13.3479	-13.1866	-13.2907	-13.0159	-13.3044
Gene_2307	-18.582	-19.7298	-19.6283	-19.7425	-19.544	-19.47
Gene_2309	-11.8501	-11.9108	-11.4995	-12.1861	-11.0888	-11.5284
Gene_2310	-9.57062	-9.08526	-8.73991	-8.97886	-8.73112	-9.03027
Gene_2311	-5.6861	-5.8399	-5.68669	-5.7306	-5.31926	-5.89554
Gene_2312	-14.2747	-13.9048	-13.6318	-13.7045	-13.718	-14.4222
Gene_2313	-12.9982	-12.7148	-12.2235	-12.8569	-12.6067	-12.9576
Gene_2314	-16.8635	-16.7102	-16.7662	-16.7114	-16.7597	-16.7544
Gene_2315	-18.0745	-18.0745	-18.0745	-18.0745	-18.0745	-18.0745
Gene_2316	-12.6268	-13.1552	-13.1079	-13.2924	-12.5239	-13.1513
Gene_2317	-15.5176	-15.5768	-15.5018	-15.9692	-14.7602	-15.9156
Gene_2318	-12.7531	-12.9492	-13.0208	-13.1822	-13.0112	-12.8177
Gene_2319	-12.4484	-12.3095	-12.3095	-12.24	-12.1951	-12.4688
Gene_2320	-20.2038	-16.6095	-17.5009	-19.4825	-17.4123	-17.3346
Gene_2321	-10.6412	-10.2518	-10.0279	-10.4373	-9.99896	-10.112
Gene_2322	-11.7936	-11.36	-11.4326	-11.6086	-11.2814	-11.5501
Gene_2323	-8.06661	-8.38942	-8.05276	-8.14195	-7.70853	-8.26824
Gene_2324	-11.2234	-10.727	-10.8184	-11.1496	-10.7364	-11.2285
Gene_2325	-15.8234	-15.8508	-15.5492	-15.728	-15.273	-15.4104
Gene_2326	-14.8978	-15.3243	-14.9107	-15.0347	-14.5607	-15.2891
Gene_2327	-14.2889	-13.2506	-13.46	-13.7488	-13.1353	-13.7038
Gene_2328	-16.8645	-19.4411	-16.4753	-16.9756	-19.2546	-19.1804
Gene_2329	-11.9559	-10.9383	-10.8942	-11.6011	-10.6922	-11.6299
Gene_2330	-13.2542	-12.5528	-12.5961	-13.2541	-12.7458	-13.3683
Gene_2331	-7.59131	-7.33214	-6.9795	-7.48551	-7.19747	-7.45891
Gene_2332	-15.0643	-15.0603	-14.8949	-15.2866	-14.8871	-14.9503
Gene_2333	-14.9219	-14.9219	-14.9219	-14.9219	-14.9219	-14.9219
Gene_2334	-8.55811	-8.09966	-8.13469	-8.39215	-8.19032	-8.28
Gene_2335	-10.9379	-10.8614	-10.6695	-10.9811	-10.5689	-10.8889
Gene_2336	-16.7113	-16.7701	-16.729	-16.7068	-16.6245	-16.7827
Gene_2337	-16.2665	-16.2663	-16.266	-16.2664	-16.2662	-16.2663
Gene_2338	-11.5954	-11.8724	-11.3684	-11.4989	-11.5358	-11.6615
Gene_2339	-14.7128	-14.9145	-14.7756	-14.6441	-14.8956	-14.8289
Gene_2340	-13.9598	-13.9513	-13.847	-13.9209	-13.9074	-13.9568
Gene_2341	-14.4433	-14.1792	-14.5745	-15.3335	-14.212	-14.6644
Gene_2342	-6.10375	-6.49131	-6.06125	-6.28995	-6.33867	-6.32031
Gene_2343	-17.7928	-19.5327	-19.4311	-17.0358	-19.3466	-19.2725
Gene_2344	-17.7078	-17.7078	-17.7078	-17.7078	-17.7078	-17.7078
Gene_2345	-14.1791	-14.003	-13.7044	-14.3682	-13.5267	-13.8223
Gene_2346	-12.7392	-12.0784	-12.2048	-12.4271	-11.8674	-12.3721
Gene_2347	-14.6036	-14.4596	-14.8653	-14.5757	-14.7747	-14.5575
Gene_2348	-20.2539	-17.641	-17.5345	-17.0348	-19.3343	-19.2602
Gene_2349	-14.0003	-13.9624	-14.176	-14.1519	-14.1207	-14.1061
Gene_2350	-16.2729	-16.0866	-16.2094	-16.1421	-16.1999	-16.1921
Gene_2351	-9.86804	-9.78915	-9.69907	-10.1208	-9.53209	-9.89758
Gene_2352	-10.5132	-10.0367	-10.028	-9.97744	-10.2923	-9.84568
Gene_2353	-15.5141	-15.6847	-15.7133	-15.6198	-15.6076	-15.596
Gene_2354	-14.404	-14.664	-13.842	-14.3243	-13.9682	-14.6665
Gene_2355	-10.5409	-10.7751	-10.6717	-10.6683	-10.1155	-10.514
Gene_2356	-10.2899	-10.0756	-9.8496	-9.97473	-9.62802	-10.0984
Gene_2357	-16.0925	-16.2724	-16.2471	-16.4539	-16.1672	-16.3975
Gene_2358	-8.8009	-8.89615	-9.04715	-9.11764	-8.5978	-9.0889
Gene_2359	-10.3932	-10.3006	-10.3902	-10.8798	-10.0595	-10.4577
Gene_2360	-7.36831	-7.13598	-7.10377	-7.33215	-6.79137	-7.00946
Gene_2361	-10.5493	-10.332	-10.2335	-10.6058	-9.96422	-9.76668
Gene_2362	-20.2427	-19.5089	-17.5326	-17.6525	-17.444	-17.3663
Gene_2363	-13.1714	-13.2842	-13.1205	-13.1445	-12.8639	-12.9395
Gene_2364	-12.5539	-12.5976	-12.288	-12.6254	-12.7975	-12.78
Gene_2365	-12.294	-12.1777	-11.8168	-12.4151	-12.2767	-12.0104
Gene_2366	-11.5437	-10.9976	-11.262	-11.2465	-10.7566	-11.4286
Gene_2367	-14.2655	-13.9773	-14.1377	-14.3342	-13.6067	-14.4626
Gene_2368	-12.7614	-12.469	-12.1655	-12.5065	-12.406	-12.1578
Gene_2369	-14.3742	-14.2085	-13.7077	-14.3543	-13.5407	-13.9818
Gene_2370	-20.4611	-19.7293	-19.6279	-19.742	-19.5435	-17.5418
Gene_2371	-14.4638	-14.4182	-14.4559	-14.5499	-14.528	-14.4783
Gene_2372	-16.8396	-16.8396	-16.8396	-16.8396	-16.8396	-16.8396
Gene_2373	-11.7784	-11.5292	-11.8406	-12.0325	-11.5608	-11.8694
Gene_2374	-6.83611	-6.8085	-6.86253	-7.01531	-6.63122	-7.13745
Gene_2375	-13.2158	-12.9174	-12.9692	-13.3385	-13.1354	-13.1368
Gene_2376	-13.2923	-13.3714	-13.1575	-13.2582	-13.5589	-13.7457
Gene_2377	-13.8728	-13.7682	-13.9239	-14.1084	-13.2323	-13.6258
Gene_2378	-14.1633	-14.1349	-14.0337	-13.7979	-14.2112	-14.277
Gene_2379	-13.7569	-13.4535	-13.7257	-13.4798	-13.4324	-14.5769
Gene_2380	-13.6825	-13.4478	-13.7642	-13.7617	-13.2597	-13.6797
Gene_2381	-10.7533	-10.4815	-10.4964	-10.6944	-10.2184	-10.8032
Gene_2382	-13.8893	-13.4078	-13.2331	-13.5863	-13.1439	-13.2344
Gene_2383	-14.5971	-14.4596	-14.2748	-14.3973	-14.322	-14.3258
Gene_2384	-17.3723	-16.0474	-16.1172	-16.7312	-16.6154	-16.0045
Gene_2385	-14.7801	-14.4898	-14.6331	-14.7537	-14.4594	-14.7087
Gene_2386	-13.1247	-12.5453	-12.6632	-12.7551	-12.6319	-12.7939
Gene_2387	-10.0165	-9.85632	-10.4933	-9.86298	-9.75441	-10.1301
Gene_2388	-13.1968	-12.9509	-12.5955	-12.7665	-12.6608	-12.6134
Gene_2389	-12.171	-11.9913	-11.9156	-12.5178	-11.9315	-12.2387
Gene_2390	-13.1178	-12.5932	-12.9013	-12.7283	-12.6777	-12.8624
Gene_2391	-18.3746	-19.4679	-19.3661	-17.0026	-17.412	-16.7153
Gene_2392	-14.7397	-14.3872	-14.1779	-14.2594	-14.2614	-14.5185
Gene_2393	-11.6556	-11.5099	-11.3882	-11.5873	-11.2685	-11.3318
Gene_2394	-11.9434	-11.7481	-11.6405	-11.1521	-11.1857	-11.8581
Gene_2395	-13.1692	-12.7016	-12.6213	-12.7594	-12.2986	-12.768
Gene_2396	-14.1763	-14.1413	-14.1468	-14.2962	-14.0442	-14.1003
Gene_2397	-10.8698	-10.6311	-10.8212	-10.8413	-10.5677	-10.885
Gene_2398	-15.266	-14.9451	-14.7318	-14.3087	-14.4256	-14.6077
Gene_2399	-8.22348	-8.17596	-8.26233	-8.24848	-8.08284	-7.58037
Gene_2400	-13.6439	-12.9467	-12.8307	-13.4542	-13.055	-13.051
Gene_2401	-10.4469	-10.5328	-10.1589	-10.8189	-9.91521	-10.6671
Gene_2402	-15.4946	-15.4946	-15.4946	-15.4946	-15.4946	-15.4946
Gene_2403	-13.9376	-13.6265	-13.5806	-14.1414	-13.6032	-14.2034
Gene_2404	-12.2034	-11.6905	-11.4675	-11.9474	-12.055	-11.7572
Gene_2405	-13.6359	-13.5609	-13.3145	-13.5148	-13.452	-13.5517
Gene_2406	-15.5039	-15.4217	-15.4221	-15.3309	-15.2815	-15.2891
Gene_2407	-7.07573	-7.00586	-6.85353	-6.83672	-6.79153	-6.65793
Gene_2408	-12.3879	-11.9343	-12.2723	-12.4042	-11.3633	-12.1094
Gene_2409	-11.3664	-12.1282	-10.7306	-11.1678	-11.131	-11.4041
Gene_2410	-20.1451	-19.4101	-16.1894	-16.9638	-15.7076	-17.2939
Gene_2411	-14.2631	-14.2248	-14.3329	-13.8104	-14.328	-14.1378
Gene_2412	-14.7486	-14.7099	-14.5657	-15.1184	-14.5035	-14.2819
Gene_2413	-14.5144	-14.3499	-14.3513	-14.4561	-14.4249	-14.4292
Gene_2414	-15.4946	-15.4947	-15.4945	-15.4946	-15.4947	-15.4944
Gene_2415	-10.7368	-10.6599	-10.2248	-10.579	-10.233	-9.89918
Gene_2416	-14.2359	-14.2359	-14.2359	-14.2359	-14.2359	-14.2359
Gene_2417	-8.6147	-8.22907	-7.85215	-8.22337	-8.02565	-8.27354
Gene_2418	-12.2352	-12.1523	-12.0333	-12.2826	-11.4651	-12.3685
Gene_2419	-14.0387	-14.0799	-13.7183	-14.169	-13.7698	-13.6246
Gene_2420	-14.737	-14.6973	-14.8896	-15.0177	-14.648	-15.1098
Gene_2422	-11.49	-11.2592	-10.8861	-11.2936	-10.3379	-11.2029
Gene_2423	-20.2861	-17.6687	-19.4513	-19.5657	-17.4736	-17.3959
Gene_2424	-11.9522	-12.2752	-12.2158	-12.1728	-11.7801	-12.2114
Gene_2425	-13.4971	-13.4518	-13.5583	-13.4925	-13.5285	-13.4624
Gene_2426	-13.8403	-13.9166	-13.6782	-13.7076	-13.675	-13.4341
Gene_2427	-11.3937	-11.2655	-10.8482	-11.2011	-10.2555	-11.2815
Gene_2428	-11.367	-11.1584	-11.207	-11.6015	-11.1399	-11.42
Gene_2429	-14.839	-14.999	-15.1753	-15.1472	-15.4826	-14.6851
Gene_2430	-10.0933	-10.3514	-9.92322	-10.1171	-9.64064	-9.74059
Gene_2431	-14.9439	-14.528	-14.4625	-14.4355	-14.4089	-14.6328
Gene_2432	-12.9029	-12.9029	-12.9029	-12.9028	-12.9029	-12.9029
Gene_2433	-12.495	-12.4014	-12.1033	-12.232	-12.1675	-12.4785
Gene_2434	-10.7218	-10.7334	-10.6585	-11.0165	-10.7566	-10.5027
Gene_2435	-11.618	-11.2972	-10.6763	-11.6933	-10.8531	-11.5725
Gene_2436	-11.0615	-10.754	-10.264	-10.91	-10.7589	-10.8633
Gene_2437	-12.0899	-11.9143	-12.0479	-12.1762	-11.7443	-12.1685
Gene_2438	-17.1172	-16.9571	-16.8662	-17.1841	-17.0808	-17.0717
Gene_2439	-13.9539	-13.781	-13.8467	-14.0191	-13.4325	-13.8382
Gene_2440	-10.8484	-10.9558	-10.3197	-10.673	-10.6131	-10.9448
Gene_2441	-18.582	-19.7298	-19.6283	-19.7425	-19.544	-19.47
Gene_2442	-14.9569	-15.0083	-14.7935	-15.09	-14.8089	-14.8062
Gene_2443	-17.3199	-16.0626	-17.0914	-16.7107	-17.0551	-17.0242
Gene_2444	-9.25662	-9.34982	-9.32338	-9.23833	-8.96966	-9.37157
Gene_2445	-11.4958	-11.6098	-11.1616	-11.4926	-11.4634	-11.532
Gene_2446	-14.7099	-15.0847	-14.3335	-15.0933	-14.8653	-14.5953
Gene_2447	-8.58269	-8.34919	-9.06212	-8.65	-8.00252	-8.77069
Gene_2448	-13.791	-13.1992	-13.1663	-13.6707	-13.1429	-13.4789
Gene_2449	-9.09218	-9.03967	-8.61034	-9.08708	-8.86508	-8.96695
Gene_2450	-14.3683	-14.165	-13.5732	-14.2217	-14.0139	-14.2475
Gene_2451	-13.802	-13.8982	-13.7914	-14.1263	-14.0958	-13.8882
Gene_2452	-15.0752	-15.0752	-15.0752	-15.0752	-15.0752	-15.0752
Gene_2453	-8.72884	-9.13781	-8.3366	-9.56319	-9.02789	-9.20822
Gene_2454	-11.6859	-11.3011	-11.4648	-11.3719	-11.0959	-10.9936
Gene_2455	-13.4715	-13.0299	-13.0503	-13.4935	-13.1103	-13.283
Gene_2456	-12.6972	-12.436	-12.2905	-12.8168	-12.4752	-12.5816
Gene_2457	-11.6039	-11.2481	-11.4778	-12.0844	-10.9944	-11.1079
Gene_2458	-12.2167	-12.5431	-12.2083	-12.4619	-12.1494	-12.0371
Gene_2459	-4.29585	-3.87648	-3.81131	-3.96902	-3.44776	-3.81364
Gene_2460	-10.8754	-10.8956	-11.0272	-11.4253	-10.8761	-10.7283
Gene_2461	-10.6182	-10.7791	-10.2501	-11.0366	-10.7203	-11.0468
Gene_2462	-14.3738	-14.3738	-14.3738	-14.3738	-14.3738	-14.3738
Gene_2463	-14.5399	-14.3716	-13.9492	-14.2124	-13.84	-14.0743
Gene_2464	-13.7453	-13.9736	-13.9567	-13.7641	-14.0302	-14.0401
Gene_2465	-16.8753	-19.4605	-17.4856	-16.9869	-19.2742	-19.2
Gene_2466	-12.7528	-12.0273	-12.4329	-12.7586	-12.2135	-12.2363
Gene_2467	-14.3073	-14.2999	-14.1446	-14.3354	-13.6056	-14.266
Gene_2468	-15.8793	-15.8793	-15.8792	-15.8793	-15.8793	-15.8793
Gene_2469	-13.2418	-12.9908	-13.0525	-13.0515	-12.8618	-13.2748
Gene_2470	-11.9628	-11.2034	-11.6523	-11.9511	-12.0784	-11.6407
Gene_2471	-12.1334	-11.7152	-12.3791	-11.6174	-11.6511	-11.9311
Gene_2472	-10.8656	-10.6838	-10.5736	-11.3468	-10.3903	-10.8444
Gene_2473	-17.7918	-19.5207	-19.419	-19.5334	-17.4459	-17.3682
Gene_2474	-14.4453	-14.4687	-14.6443	-14.2748	-14.6801	-14.6204
Gene_2475	-14.4537	-14.4537	-14.4537	-14.4537	-14.4537	-14.4537
Gene_2476	-14.3556	-14.4589	-14.2292	-14.4459	-14.1819	-14.1027
Gene_2477	-11.0828	-11.0983	-10.5411	-11.0503	-10.8715	-10.9068
Gene_2479	-13.788	-14.0947	-13.7557	-13.2628	-12.9556	-13.9562
Gene_2480	-14.8194	-14.8334	-14.3036	-14.5412	-14.3789	-14.645
Gene_2481	-6.58647	-7.04788	-7.08	-6.80033	-6.53386	-6.17113
Gene_2482	-16.1221	-16.4566	-16.5973	-16.3015	-16.5767	-16.4708
Gene_2483	-14.1728	-13.9909	-14.1976	-14.1598	-13.8551	-14.2683
Gene_2484	-9.67787	-9.44857	-9.50934	-9.52793	-9.37811	-9.88994
Gene_2485	-17.565	-17.565	-17.565	-17.565	-17.565	-17.565
Gene_2486	-8.02614	-7.42475	-7.57707	-7.62964	-7.84632	-7.6192
Gene_2487	-11.5174	-11.8696	-10.7748	-11.1577	-11.0663	-11.2012
Gene_2488	-13.5779	-13.5779	-13.578	-13.578	-13.5779	-13.578
Gene_2489	-9.90015	-9.23113	-8.75834	-9.49061	-9.3379	-9.37961
Gene_2490	-13.1545	-12.988	-12.788	-13.3584	-13.1239	-13.2123
Gene_2491	-18.3647	-16.9796	-19.3535	-16.6132	-19.2688	-17.3245
Gene_2492	-15.478	-15.4779	-15.4779	-15.4779	-15.4779	-15.4779
Gene_2493	-16.6768	-16.5711	-16.464	-19.4224	-19.2229	-17.2939
Gene_2494	-12.0953	-11.8982	-11.796	-11.7147	-11.4	-11.893
Gene_2495	-10.9701	-10.9139	-10.8291	-11.1208	-11.237	-11.0377
Gene_2496	-14.1155	-14.2648	-14.6669	-14.3161	-14.1616	-14.2557
Gene_2497	-13.4146	-13.5837	-13.2645	-13.5516	-13.5179	-13.3098
Gene_2498	-10.8097	-10.8443	-10.7708	-11.1769	-10.4368	-10.8555
Gene_2499	-15.6548	-15.6777	-15.6346	-15.5884	-15.6047	-15.6567
Gene_2500	-9.14268	-9.34405	-8.91897	-9.36906	-9.07928	-9.04936
Gene_2501	-12.6383	-12.6143	-12.4276	-12.5088	-12.2212	-12.4463
Gene_2502	-13.613	-13.6893	-13.6213	-13.6536	-13.6065	-13.739
Gene_2503	-16.9062	-16.9062	-16.9062	-16.9062	-16.9062	-16.9062
Gene_2504	-12.6108	-12.2765	-12.7051	-12.8617	-12.6154	-12.4903
Gene_2505	-11.6816	-12.4033	-11.9308	-11.7962	-11.6471	-12.091
Gene_2506	-15.3798	-15.1698	-14.9007	-14.6242	-15.3419	-15.3659
Gene_2507	-10.6461	-10.5782	-10.5627	-10.5399	-9.60471	-10.0187
Gene_2508	-13.3436	-13.0794	-13.0455	-13.2159	-12.9005	-13.0973
Gene_2509	-12.0135	-11.6942	-11.4858	-11.8652	-11.4862	-11.7835
Gene_2510	-10.5486	-10.7641	-10.433	-10.8106	-10.2369	-10.5651
Gene_2512	-16.8678	-16.4133	-16.2566	-16.1037	-16.1088	-16.1876
Gene_2513	-12.0252	-12.1818	-12.1315	-12.4196	-12.2172	-12.447
Gene_2514	-16.9777	-16.9777	-16.9777	-16.9777	-16.9777	-16.9777
Gene_2515	-13.8326	-13.941	-13.4318	-13.4457	-13.2747	-13.2462
Gene_2516	-6.8159	-6.76492	-6.63333	-7.12888	-6.27411	-6.84277
Gene_2517	-13.0337	-13.216	-13.1801	-13.27	-12.8689	-13.2809
Gene_2518	-13.0166	-12.5303	-12.5892	-12.2184	-12.0562	-12.7385
Gene_2519	-13.2089	-12.8574	-12.9936	-13.3979	-12.9903	-13.1337
Gene_2520	-13.6611	-13.6989	-13.0812	-13.4248	-13.5302	-13.6996
Gene_2521	-17.44	-17.44	-17.44	-17.44	-17.44	-17.44
Gene_2522	-14.2461	-13.9155	-13.9725	-14.1259	-13.8075	-14.0887
Gene_2523	-8.89931	-8.88769	-9.08388	-8.93206	-8.79117	-8.84702
Gene_2524	-12.8363	-12.7847	-12.4954	-13.0384	-12.6451	-12.8719
Gene_2525	-10.9015	-10.7541	-10.3703	-10.5959	-10.4198	-10.4876
Gene_2526	-11.8879	-11.2167	-11.3324	-11.828	-11.6601	-11.2108
Gene_2527	-8.75325	-8.60723	-8.81117	-9.10722	-8.35999	-8.25031
Gene_2528	-13.3506	-13.697	-13.3392	-13.4412	-12.9909	-13.6078
Gene_2529	-13.0007	-12.8766	-12.9909	-13.0008	-12.9126	-12.9692
Gene_2530	-16.7319	-16.2555	-16.815	-16.5997	-16.9292	-16.3726
Gene_2531	-14.7046	-14.4106	-14.5008	-14.643	-14.332	-14.5157
Gene_2532	-7.14022	-7.43824	-7.03562	-7.56828	-6.97781	-7.63005
Gene_2533	-12.4186	-12.493	-12.7613	-12.4617	-12.1753	-12.4976
Gene_2534	-13.4741	-12.9692	-13.3088	-13.2802	-13.4761	-13.5967
Gene_2535	-17.1514	-17.087	-16.8953	-16.9696	-17.0664	-17.059
Gene_2536	-12.2418	-11.6628	-12.078	-12.3409	-11.7599	-11.5992
Gene_2537	-13.7926	-13.6106	-13.8468	-13.7443	-13.59	-13.3945
Gene_2538	-15.8667	-15.9458	-15.8987	-15.7753	-15.7368	-15.9036
Gene_2539	-15.5507	-15.7754	-15.1691	-15.9458	-15.2348	-15.3233
Gene_2540	-12.0817	-12.1879	-11.5561	-11.7825	-11.2774	-12.134
Gene_2541	-11.4931	-11.8273	-11.4533	-11.8054	-11.3931	-11.8697
Gene_2542	-17.4537	-16.4703	-16.0892	-16.8564	-16.754	-16.9545
Gene_2543	-9.92159	-9.95986	-8.9787	-9.70022	-9.12564	-9.80562
Gene_2544	-14.1535	-13.7475	-13.6083	-14.1245	-13.9438	-13.9112
Gene_2545	-10.7874	-10.9633	-10.4492	-10.7744	-10.8307	-10.7576
Gene_2546	-16.3794	-16.326	-16.1262	-15.4011	-15.7057	-16.506
Gene_2547	-16.5125	-16.5124	-16.5125	-16.5125	-16.5125	-16.5124
Gene_2548	-10.9874	-11.5748	-10.7553	-11.1658	-11.1291	-11.0679
Gene_2549	-11.6925	-11.7779	-10.9091	-11.4596	-10.9933	-11.2725
Gene_2550	-13.423	-13.8535	-12.8178	-13.1503	-12.8451	-13.6066
Gene_2551	-15.556	-15.5326	-15.5235	-15.5427	-15.554	-15.5611
Gene_2552	-16.6568	-16.9281	-14.9447	-16.0744	-19.1659	-17.2687
Gene_2553	-16.1458	-15.6206	-15.9424	-15.8596	-15.846	-15.6257
Gene_2554	-17.3946	-19.4996	-17.5163	-19.5124	-17.4276	-19.2392
Gene_2555	-10.3096	-10.5915	-10.453	-10.162	-10.0589	-9.86559
Gene_2556	-11.2587	-11.3178	-10.8765	-11.071	-11.0104	-11.2744
Gene_2557	-13.9585	-13.6735	-13.2949	-13.4754	-13.1922	-13.7884
Gene_2558	-11.1547	-10.5578	-10.558	-11.1656	-10.5662	-10.3774
Gene_2559	-16.6627	-16.6627	-16.6627	-16.6627	-16.6627	-16.6627
Gene_2560	-13.9877	-13.6706	-13.8111	-14.3553	-13.8556	-14.0606
Gene_2561	-13.5184	-13.4757	-13.2215	-13.5629	-13.5417	-13.3424
Gene_2562	-9.05485	-9.07583	-9.04711	-9.17045	-8.90351	-9.29492
Gene_2563	-10.5354	-10.4456	-10.0912	-10.1955	-9.89159	-10.3321
Gene_2564	-12.5316	-12.2166	-12.4989	-12.5326	-12.3406	-12.4518
Gene_2565	-14.5771	-14.5964	-14.5387	-14.6647	-14.5411	-14.6737
Gene_2566	-12.4262	-12.4185	-11.6221	-12.3556	-12.0251	-12.1619
Gene_2567	-13.0305	-12.943	-12.2932	-12.8578	-12.6819	-12.7042
Gene_2568	-14.166	-13.8974	-13.5943	-13.6644	-13.6178	-13.3801
Gene_2569	-20.4612	-19.7294	-19.628	-17.828	-19.5436	-19.4697
Gene_2570	-10.2194	-9.54003	-9.63146	-9.97903	-9.64373	-10.2136
Gene_2571	-10.9256	-11.4269	-11.0469	-11.1777	-10.9777	-10.8936
Gene_2572	-6.70079	-6.83406	-6.66544	-6.73322	-6.57165	-7.08185
Gene_2573	-16.5601	-16.5601	-16.5601	-16.5601	-16.5601	-16.5601
Gene_2574	-18.3773	-19.4846	-16.2281	-19.4973	-17.4147	-19.2241
Gene_2575	-13.3117	-13.1222	-13.4862	-13.4827	-13.3962	-13.6582
Gene_2576	-12.9202	-12.5568	-12.0884	-12.2366	-12.1568	-12.4828
Gene_2577	-9.8302	-9.5977	-9.84802	-9.90225	-9.3312	-10.1445
Gene_2578	-12.0742	-11.7149	-11.254	-11.6169	-11.4358	-12.0603
Gene_2579	-14.3342	-14.1303	-13.9696	-13.9986	-13.7722	-13.9955
Gene_2580	-20.3489	-19.6164	-17.6107	-19.6291	-17.5221	-19.3564
Gene_2581	-12.6622	-12.0362	-11.9958	-12.0594	-11.819	-11.8341
Gene_2582	-11.9588	-12.0888	-11.2065	-11.5774	-11.7026	-11.5434
Gene_2583	-15.0028	-15.0325	-14.8791	-15.0356	-14.9236	-15.0594
Gene_2584	-20.0975	-15.8908	-16.4496	-16.2961	-16.739	-15.793
Gene_2585	-14.4737	-13.9695	-14.0954	-14.5667	-13.9839	-14.316
Gene_2586	-10.4325	-10.0566	-10.5394	-10.6904	-10.7962	-10.5263
Gene_2587	-17.2207	-16.5523	-16.3545	-16.8768	-16.796	-17.1559
Gene_2588	-10.5332	-10.4873	-10.5118	-10.667	-10.7422	-10.4752
Gene_2589	-11.8907	-12.0154	-11.6076	-11.867	-11.7535	-11.8756
Gene_2590	-7.50702	-7.46706	-7.68773	-8.12969	-7.90183	-8.02969
Gene_2591	-9.16809	-8.55003	-8.45748	-9.04056	-8.57177	-8.61165
Gene_2592	-15.9043	-15.9043	-15.9043	-15.9043	-15.9043	-15.9043
Gene_2593	-16.2422	-16.294	-16.2686	-16.2528	-16.2968	-16.2836
Gene_2594	-11.4325	-11.4753	-11.505	-11.5988	-11.3799	-11.1539
Gene_2595	-11.8473	-11.4075	-11.6209	-11.5223	-11.3862	-11.5809
Gene_2596	-14.308	-14.0479	-14.1556	-13.6298	-13.2915	-13.9877
Gene_2597	-20.4611	-19.7294	-19.6279	-19.742	-17.6195	-19.4696
