GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6
Gene_2240	-14.242	-14.5046	-14.7233	-14.2749	-14.483	-14.4222
Gene_2241	-13.084	-12.8932	-13.031	-12.9322	-13.0132	-13.1184
Gene_2242	-11.4372	-11.8894	-11.5576	-11.1443	-11.1736	-11.006
Gene_2243	-5.90513	-5.36018	-5.93825	-6.02498	-5.52547	-5.82475
Gene_2244	-10.919	-11.0134	-10.7314	-10.8522	-11.1292	-11.0844
Gene_2245	-14.7421	-14.9455	-15.1903	-14.8531	-14.9423	-14.1679
Gene_2246	-8.57058	-8.36185	-9.30497	-8.3802	-8.78002	-8.60514
Gene_2247	-12.27	-12.1457	-12.3961	-12.0362	-12.7494	-12.1482
Gene_2248	-10.8453	-10.9129	-11.5688	-10.8988	-11.0326	-11.3887
Gene_2249	-13.9285	-13.9285	-13.9285	-13.9284	-13.9284	-13.9285
Gene_2250	-9.83584	-9.81294	-9.60963	-9.90885	-10.0114	-9.74677
Gene_2251	-9.26842	-9.37445	-9.507	-9.35479	-9.50122	-9.13442
Gene_2252	-11.2717	-12.1025	-11.5122	-11.6706	-11.2022	-11.9975
Gene_2253	-14.6602	-14.6602	-14.6602	-14.6602	-14.6602	-14.6602
Gene_2254	-16.9496	-16.9496	-16.9496	-16.9496	-16.9496	-16.9496
Gene_2255	-12.6355	-12.6506	-12.6475	-12.6555	-12.6667	-12.6409
Gene_2256	-15.0499	-14.9448	-14.9693	-14.9495	-14.9606	-14.9432
Gene_2257	-11.3377	-11.3661	-11.7649	-11.4804	-11.7351	-11.3992
Gene_2258	-9.87319	-10.1863	-10.1928	-9.9355	-10.2651	-10.39
Gene_2259	-11.8202	-11.5266	-11.6358	-11.6466	-11.9155	-11.7792
Gene_2260	-18.7084	-16.0094	-18.5747	-17.8998	-16.1623	-16.421
Gene_2261	-9.99833	-10.3979	-10.8475	-10.2992	-10.7759	-10.2524
Gene_2262	-12.6976	-13.1633	-12.9868	-12.4705	-13.0813	-13.0308
Gene_2263	-11.0011	-11.4185	-11.5927	-11.3376	-11.9641	-11.3281
Gene_2264	-16.2157	-16.6129	-18.5452	-15.3653	-18.6148	-16.4057
Gene_2265	-14.8336	-15.368	-14.8931	-15.1163	-15.1945	-14.9915
Gene_2266	-13.2258	-13.132	-13.1457	-13.2342	-13.2355	-13.2182
Gene_2267	-15.0379	-15.0379	-15.0379	-15.0379	-15.0379	-15.0379
Gene_2268	-16.2167	-15.9964	-16.0763	-17.8817	-18.6264	-18.2829
Gene_2269	-9.70551	-9.92542	-9.63707	-10.0189	-9.96498	-10.2079
Gene_2270	-8.53188	-8.73759	-8.82155	-8.0583	-9.18086	-9.04012
Gene_2271	-9.90983	-9.87641	-10.1053	-9.8959	-10.1497	-10.0063
Gene_2272	-13.4008	-13.4508	-13.399	-13.4133	-13.4259	-13.4515
Gene_2273	-15.7863	-15.5381	-15.7465	-15.6952	-16.0569	-15.8777
Gene_2274	-11.858	-12.1832	-11.9316	-11.8004	-11.9353	-11.8236
Gene_2275	-13.1772	-13.4915	-13.3914	-13.47	-12.8527	-13.2932
Gene_2276	-15.5377	-15.5377	-15.5378	-15.5378	-15.5379	-15.5377
Gene_2277	-7.69261	-7.58107	-7.97607	-7.34208	-7.70629	-7.62828
Gene_2278	-9.48796	-9.41699	-9.85964	-9.58292	-9.96488	-9.32821
Gene_2279	-13.4661	-13.98	-13.4865	-13.5716	-13.6316	-13.7408
Gene_2280	-15.7813	-15.7813	-15.7813	-15.7813	-15.7813	-15.7813
Gene_2281	-8.43215	-8.18421	-8.40745	-8.79165	-8.71546	-8.36378
Gene_2282	-11.1823	-11.1256	-11.1465	-11.1399	-11.212	-11.164
Gene_2283	-8.92365	-8.96131	-8.95628	-8.77993	-9.07353	-9.02571
Gene_2284	-13.0415	-14.2397	-13.4739	-13.7288	-13.8993	-13.8018
Gene_2285	-13.3695	-12.2615	-13.2493	-12.996	-12.8985	-12.953
Gene_2286	-12.9737	-12.9996	-13.0613	-12.7914	-12.7059	-13.0397
Gene_2287	-10.5837	-10.6288	-10.9332	-10.6091	-10.8116	-10.6036
Gene_2288	-8.81464	-9.36385	-8.8652	-9.01932	-9.42414	-9.12545
Gene_2289	-6.03945	-6.21768	-6.09034	-6.05858	-6.37812	-6.07271
Gene_2290	-14.7208	-14.842	-14.0717	-14.5562	-15.4186	-14.9398
Gene_2291	-18.9396	-18.7305	-18.8063	-18.1332	-18.8757	-16.6132
Gene_2292	-13.169	-13.2984	-13.1166	-12.9378	-12.8459	-13.5543
Gene_2293	-11.3652	-11.1868	-11.4266	-11.1488	-10.9706	-11.2748
Gene_2294	-16.1039	-16.1039	-16.1039	-16.1039	-16.1039	-16.1039
Gene_2295	-12.1846	-12.2934	-11.9518	-12.1744	-12.1435	-12.2386
Gene_2296	-7.69937	-7.73679	-7.94903	-7.79373	-7.67012	-7.3701
Gene_2297	-11.9331	-11.664	-12.0379	-11.487	-11.8743	-11.7005
Gene_2298	-12.1561	-12.0305	-12.4976	-12.0956	-12.2717	-12.6907
Gene_2299	-12.4625	-12.2123	-12.3605	-12.1858	-12.474	-12.2878
Gene_2300	-11.6895	-11.4718	-11.2304	-10.9887	-11.909	-11.7799
Gene_2301	-15.1057	-15.1057	-15.1057	-15.1057	-15.1057	-15.1057
Gene_2302	-15.1057	-15.1057	-15.1058	-15.1057	-15.1056	-15.1058
Gene_2303	-14.1315	-14.1315	-14.1315	-14.1315	-14.1315	-14.1315
Gene_2304	-18.6517	-18.4417	-16.0577	-15.3478	-16.1308	-15.7699
Gene_2305	-15.6873	-15.6049	-15.6105	-15.6869	-15.6601	-15.6822
Gene_2306	-8.14907	-8.38487	-8.45791	-8.12669	-8.04506	-8.34371
Gene_2307	-9.71279	-9.85776	-9.9847	-9.55375	-9.93972	-9.76107
Gene_2308	-12.2662	-12.3276	-12.202	-12.2281	-12.2842	-12.3285
Gene_2309	-13.9832	-14.5068	-13.7401	-14.2724	-14.5408	-14.831
Gene_2311	-12.561	-12.4481	-12.3535	-12.5168	-12.5258	-12.408
Gene_2312	-8.5652	-8.7214	-8.9397	-9.03095	-9.48882	-9.08431
Gene_2314	-12.6699	-13.2726	-12.3459	-13.3071	-13.7135	-13.5213
Gene_2315	-10.0858	-10.4172	-10.2273	-10.3491	-10.4746	-10.0293
Gene_2316	-13.4416	-13.4467	-13.3487	-13.4841	-13.3999	-13.4569
Gene_2317	-15.7813	-15.7813	-15.7813	-15.7813	-15.7813	-15.7813
Gene_2318	-11.4763	-11.7593	-11.7014	-11.3604	-11.3727	-11.3194
Gene_2319	-12.0398	-12.0398	-12.0398	-12.0398	-12.0398	-12.0398
Gene_2320	-10.2326	-10.209	-9.93897	-10.0349	-10.3388	-9.98523
Gene_2321	-13.4505	-13.4136	-13.4488	-13.447	-13.4334	-13.3259
Gene_2322	-11.3964	-11.5747	-11.4738	-11.3973	-11.8448	-11.4178
Gene_2323	-11.0667	-10.934	-11.023	-10.9744	-10.704	-10.8649
Gene_2324	-15.5378	-15.5378	-15.5378	-15.5378	-15.5378	-15.5378
Gene_2325	-12.4101	-12.4943	-12.4729	-12.4784	-12.4329	-12.4571
Gene_2326	-11.1806	-11.2144	-11.6125	-11.656	-11.1734	-11.6859
Gene_2327	-16.0434	-16.0067	-15.7326	-15.8504	-15.9593	-15.9771
Gene_2328	-12.3109	-12.0294	-11.8581	-11.4894	-11.8669	-11.5958
Gene_2329	-11.6537	-11.7439	-11.9998	-11.944	-12.2555	-11.6876
Gene_2330	-11.69	-11.7817	-11.6983	-11.7702	-11.7866	-11.8292
Gene_2331	-14.1721	-14.1721	-14.1721	-14.1721	-14.1721	-14.1721
Gene_2332	-12.5129	-12.7161	-12.8507	-12.9191	-13.1948	-13.3518
Gene_2333	-12.4077	-12.2268	-12.2361	-12.0559	-12.2369	-12.0874
Gene_2334	-12.6649	-12.5294	-13.094	-12.5477	-12.8201	-12.3968
Gene_2335	-11.9972	-12.1344	-12.2701	-12.2293	-12.4757	-12.2948
Gene_2337	-14.7601	-14.7787	-14.8169	-14.5084	-14.9892	-14.2886
Gene_2338	-15.1784	-15.1785	-15.1785	-15.1785	-15.1785	-15.1785
Gene_2339	-18.7641	-16.6745	-18.6305	-17.9561	-16.8269	-16.4674
Gene_2340	-13.7762	-13.0038	-13.8564	-12.938	-13.5861	-13.2854
Gene_2341	-14.8313	-14.8313	-14.8313	-14.8313	-14.8313	-14.8313
Gene_2342	-15.3527	-15.3568	-15.502	-15.3825	-14.7928	-14.9467
Gene_2343	-12.0665	-11.6959	-12.035	-12.4736	-12.708	-12.1779
Gene_2344	-10.7561	-10.5983	-10.1332	-10.4291	-10.6068	-10.5971
Gene_2345	-8.13231	-8.19278	-8.50304	-8.05751	-8.02595	-8.29633
Gene_2346	-14.558	-14.6777	-14.4217	-14.8938	-15.0243	-14.9506
Gene_2347	-10.1678	-10.307	-10.2896	-10.2691	-10.4946	-10.2118
Gene_2348	-11.0186	-11.0987	-10.8978	-11.2374	-11.5196	-11.0549
Gene_2349	-10.2337	-10.2098	-9.85271	-10.0166	-10.4641	-10.041
Gene_2350	-10.6234	-10.5882	-10.2607	-10.1937	-10.6191	-10.0365
Gene_2351	-15.0804	-14.8012	-15.0356	-14.9767	-14.9048	-14.6805
Gene_2352	-10.0253	-10.3997	-10.2574	-10.115	-10.7131	-10.2643
Gene_2353	-12.7615	-13.3449	-13.1283	-12.6692	-13.2933	-12.9004
Gene_2354	-13.0932	-12.959	-12.7029	-12.8505	-12.9455	-13.0597
Gene_2355	-18.8392	-18.6299	-18.7058	-18.0325	-18.7752	-15.8951
Gene_2356	-13.3593	-12.9103	-13.2093	-12.4778	-13.3785	-12.4283
Gene_2357	-12.9484	-12.9494	-12.951	-12.9475	-12.9458	-12.9474
Gene_2358	-12.63	-12.3008	-12.3605	-11.8717	-12.0064	-12.3375
Gene_2359	-8.09093	-7.95461	-7.98192	-7.94129	-8.03692	-7.78474
Gene_2360	-7.77306	-8.13325	-8.16195	-7.6375	-7.66058	-7.98851
Gene_2361	-14.527	-14.1906	-14.2932	-14.4218	-14.1286	-14.2542
Gene_2362	-13.0158	-12.64	-13.0841	-13.2477	-13.3118	-12.6967
Gene_2363	-13.8555	-13.8555	-13.8555	-13.8555	-13.8555	-13.8555
Gene_2364	-13.5381	-13.1209	-13.5133	-13.6432	-13.9582	-13.361
Gene_2365	-16.0648	-16.0083	-16.0122	-15.9858	-15.9709	-16.0223
Gene_2366	-15.1414	-15.1414	-15.1414	-15.1414	-15.1414	-15.1414
Gene_2367	-13.948	-13.3682	-13.8599	-13.654	-13.6906	-13.9561
Gene_2368	-12.7225	-12.781	-12.2128	-12.3908	-12.7054	-12.738
Gene_2369	-15.7329	-15.6906	-15.5815	-15.6002	-15.7816	-15.4634
Gene_2370	-14.2001	-14.2	-14.2	-14.2	-14.2	-14.2001
Gene_2371	-13.7916	-13.9241	-13.7515	-13.9004	-13.8249	-13.8211
Gene_2372	-14.6917	-14.6137	-14.6721	-14.6003	-14.7137	-14.6215
Gene_2373	-7.71012	-7.89135	-7.66068	-7.53521	-7.97926	-7.54736
Gene_2374	-15.7655	-15.8123	-15.8164	-15.8089	-15.7417	-15.7627
Gene_2375	-11.276	-11.7332	-11.25	-11.334	-11.6284	-11.2509
Gene_2376	-10.8404	-10.3416	-10.9883	-10.6026	-10.5242	-10.3544
Gene_2377	-11.9245	-11.9418	-11.8981	-11.9163	-11.955	-11.9726
Gene_2378	-18.7639	-18.5544	-16.7541	-16.047	-16.8269	-18.3567
Gene_2379	-15.5008	-15.449	-15.4664	-15.5088	-15.5105	-15.4807
Gene_2380	-14.8583	-14.8583	-14.8583	-14.8583	-14.8583	-14.8583
Gene_2381	-15.5933	-15.5933	-15.5933	-15.5933	-15.5933	-15.5933
Gene_2382	-12.5002	-12.0795	-12.6025	-12.6741	-12.2089	-12.7393
Gene_2383	-11.0748	-11.4431	-11.4868	-11.1848	-11.091	-11.4
Gene_2384	-13.6599	-13.6747	-13.6331	-13.6434	-13.5698	-13.6758
Gene_2385	-11.8589	-12.393	-11.7287	-11.7283	-12.1831	-11.9515
Gene_2386	-12.9937	-13.3066	-13.3296	-13.1669	-13.2176	-13.1927
Gene_2387	-5.39546	-5.0231	-5.58345	-5.27308	-5.58352	-5.27635
Gene_2388	-17.0398	-18.7307	-18.8065	-18.1334	-18.8759	-18.5334
Gene_2389	-8.96795	-8.45375	-8.48233	-8.46055	-8.33986	-8.86372
Gene_2390	-14.3068	-13.5178	-13.3366	-13.3938	-13.9149	-14.1814
Gene_2391	-16.5829	-16.5829	-16.5829	-16.5829	-16.5829	-16.5829
Gene_2392	-10.5972	-10.3676	-10.2134	-10.4028	-10.6132	-10.4436
Gene_2394	-10.5132	-10.1573	-10.0413	-10.9617	-10.3372	-10.8555
Gene_2395	-16.8328	-18.4715	-15.6958	-15.9858	-16.7657	-18.2735
Gene_2396	-13.5034	-13.5034	-13.5034	-13.5034	-13.5034	-13.5034
Gene_2397	-11.1798	-10.8479	-11.4153	-10.6374	-11.5133	-11.0167
Gene_2398	-12.8298	-12.8299	-12.8299	-12.8299	-12.8299	-12.8299
Gene_2399	-10.7303	-11.2283	-11.0238	-11.477	-11.4939	-11.0792
Gene_2400	-12.2008	-12.3415	-12.1233	-11.9788	-12.3327	-12.2014
Gene_2401	-6.59069	-6.58029	-6.30671	-6.1555	-6.27167	-6.13827
Gene_2402	-10.2733	-10.381	-10.4278	-10.4472	-10.5827	-10.4785
Gene_2403	-14.1721	-14.1722	-14.172	-14.1723	-14.1719	-14.172
Gene_2404	-10.0318	-9.59772	-10.1173	-10.0788	-9.83668	-10.1882
Gene_2405	-9.46298	-9.26124	-9.68615	-9.32379	-9.58738	-9.34362
Gene_2406	-15.8527	-15.8527	-15.8528	-15.8527	-15.8528	-15.8527
Gene_2407	-18.9398	-18.7307	-18.8065	-18.1334	-16.9728	-18.5334
Gene_2408	-16.8083	-18.4358	-15.3981	-15.3421	-16.125	-18.2377
Gene_2409	-9.90349	-9.89611	-9.61886	-9.96925	-10.2609	-9.96328
Gene_2410	-14.2585	-14.2585	-14.2585	-14.2585	-14.2585	-14.2585
Gene_2411	-6.57708	-7.0166	-6.63602	-6.9596	-7.09824	-6.99374
Gene_2412	-7.9712	-7.9296	-8.46684	-8.1704	-8.24868	-7.97411
Gene_2413	-11.1263	-11.4454	-11.4711	-11.4217	-11.0296	-11.3046
Gene_2414	-12.9719	-13.1286	-13.2234	-13.1184	-13.0272	-13.2758
Gene_2415	-14.4491	-14.5841	-14.4224	-14.4528	-14.4871	-14.4646
Gene_2416	-8.18964	-8.12936	-8.24962	-7.984	-8.43882	-8.07846
Gene_2418	-6.23441	-6.71856	-6.87341	-6.61971	-6.70622	-6.85324
Gene_2419	-10.5004	-10.7372	-10.2508	-9.76164	-10.5835	-10.4807
Gene_2420	-15.6522	-15.6522	-15.6522	-15.6522	-15.6522	-15.6522
Gene_2421	-13.4307	-13.5365	-13.278	-13.3771	-13.5042	-13.5467
Gene_2422	-11.3846	-11.2517	-11.4918	-11.0404	-11.2157	-11.5618
Gene_2423	-10.2593	-10.8722	-10.639	-10.786	-9.98433	-10.3488
Gene_2424	-13.984	-13.984	-13.984	-13.984	-13.984	-13.984
Gene_2425	-14.63	-14.3829	-14.2804	-14.3928	-14.3408	-14.2783
Gene_2426	-12.8666	-12.8665	-12.8666	-12.8666	-12.8665	-12.8665
Gene_2427	-13.9459	-13.984	-14.0007	-13.9206	-13.9366	-13.97
Gene_2428	-14.2001	-14.2001	-14.2001	-14.2001	-14.2001	-14.2001
Gene_2429	-12.1074	-12.1074	-12.1074	-12.1074	-12.1074	-12.1074
Gene_2430	-12.2801	-12.4662	-12.3509	-12.1001	-12.667	-12.5362
Gene_2431	-14.5793	-14.3848	-14.6828	-14.4872	-14.3053	-14.5946
Gene_2432	-14.0551	-14.0551	-14.0551	-14.0551	-14.0551	-14.0551
Gene_2433	-9.59993	-9.66575	-9.60548	-9.4058	-9.47641	-9.52116
Gene_2434	-15.8371	-18.4829	-16.0765	-17.8839	-16.7675	-18.2851
Gene_2435	-7.02321	-6.56577	-6.70797	-6.38993	-6.68529	-7.13937
Gene_2437	-12.8164	-13.0701	-13.2946	-12.5635	-13.3054	-13.1747
Gene_2438	-12.8174	-12.7894	-12.7024	-12.7704	-12.8863	-12.8095
Gene_2439	-16.9425	-18.618	-18.6939	-18.0201	-16.8754	-18.4205
Gene_2440	-12.8563	-12.8022	-13.1997	-12.6057	-12.7509	-12.6799
Gene_2441	-9.28755	-9.56695	-9.10301	-9.14894	-9.50827	-9.05006
Gene_2442	-10.1521	-10.531	-10.3202	-10.3724	-10.3152	-10.3034
Gene_2443	-13.4904	-13.7004	-13.8031	-13.6344	-13.6863	-13.4518
Gene_2444	-12.796	-12.382	-12.9554	-12.6027	-12.7197	-12.6138
Gene_2445	-12.591	-12.9813	-12.8523	-12.905	-12.8638	-13.1478
Gene_2446	-11.5982	-11.4308	-11.7333	-11.6669	-11.3487	-11.2338
Gene_2447	-9.53968	-9.79043	-9.85915	-9.68805	-10.5195	-9.57017
Gene_2448	-9.64613	-9.72119	-9.45247	-9.71509	-9.61059	-9.66541
Gene_2449	-9.88824	-10.2137	-10.483	-9.83806	-10.1719	-9.82852
Gene_2450	-15.0712	-15.0712	-15.0712	-15.0712	-15.0712	-15.0712
Gene_2451	-10.9359	-10.7957	-10.7713	-10.907	-10.8664	-10.7376
Gene_2452	-12.7202	-12.7562	-12.5355	-12.7437	-12.7961	-12.6478
Gene_2453	-16.8458	-16.6263	-16.7059	-15.3783	-18.6329	-18.2893
Gene_2454	-11.4738	-11.8831	-11.6902	-11.6358	-12.2474	-11.7326
Gene_2455	-8.54248	-8.14952	-8.32367	-8.27302	-8.59678	-8.14691
Gene_2456	-11.3281	-11.3912	-11.336	-11.0384	-10.8014	-11.317
Gene_2457	-12.8176	-12.6197	-12.6187	-12.3891	-12.6372	-12.5335
Gene_2458	-16.315	-16.315	-16.315	-16.315	-16.315	-16.315
Gene_2459	-18.9397	-16.8204	-18.8064	-18.1333	-18.8758	-18.5333
Gene_2460	-13.0463	-13.0463	-13.0462	-13.0463	-13.0463	-13.0463
Gene_2461	-14.5204	-15.4679	-15.246	-14.7277	-15.2881	-15.3673
Gene_2462	-9.01276	-8.97616	-9.30982	-9.42578	-9.01496	-9.43422
Gene_2463	-14.2687	-14.2048	-14.3396	-14.239	-14.4504	-14.2939
Gene_2464	-13.278	-13.3257	-13.1721	-12.8754	-13.0589	-13.1883
Gene_2465	-11.4369	-11.1833	-11.4732	-11.2809	-11.0453	-11.3322
Gene_2466	-14.3022	-13.7668	-14.1548	-14.2567	-14.1566	-14.0111
Gene_2468	-12.0472	-12.1959	-12.4802	-12.151	-11.8849	-12.264
Gene_2471	-10.9428	-10.7405	-10.5435	-10.758	-11.1173	-10.6614
Gene_2472	-9.68734	-9.3611	-9.90454	-9.53507	-9.74322	-9.83429
Gene_2473	-12.3555	-11.883	-11.97	-12.1716	-12.0515	-12.2099
Gene_2474	-15.6819	-15.1554	-15.8742	-15.5322	-15.6549	-15.786
Gene_2475	-11.8545	-11.5148	-11.5869	-11.6392	-11.5204	-11.6101
Gene_2476	-18.9398	-18.7306	-16.9	-18.1333	-18.8758	-18.5333
Gene_2477	-15.3839	-15.4784	-14.9459	-15.0185	-15.0505	-15.2346
Gene_2478	-10.491	-10.9103	-10.6668	-10.6524	-10.9074	-11.1672
Gene_2479	-9.98008	-9.47739	-9.49956	-9.46006	-9.26518	-9.99592
Gene_2480	-9.81626	-10.0538	-10.1304	-9.91324	-9.94949	-10.0852
Gene_2481	-14.3046	-14.3046	-14.3046	-14.3046	-14.3046	-14.3046
Gene_2482	-14.5928	-14.5899	-14.8251	-14.8596	-15.2206	-14.9205
Gene_2483	-15.8439	-15.5537	-14.7207	-15.0469	-15.2074	-14.7222
Gene_2484	-7.96102	-8.15745	-8.12099	-7.82679	-7.91315	-7.81812
Gene_2485	-10.8243	-10.7857	-11.0234	-10.3944	-10.4446	-10.4795
Gene_2486	-14.5537	-14.5537	-14.5537	-14.5537	-14.5537	-14.5537
Gene_2487	-12.3877	-12.8335	-13.2911	-12.4996	-12.6264	-13.1351
Gene_2488	-13.9071	-13.9071	-13.9071	-13.9071	-13.9071	-13.9071
Gene_2489	-8.38263	-8.47479	-8.38498	-8.50125	-8.30204	-8.40772
Gene_2490	-8.91837	-8.92836	-9.05723	-8.78166	-8.94129	-8.83324
Gene_2491	-14.1166	-13.5408	-14.3896	-14.0801	-13.5687	-13.5235
Gene_2492	-14.4817	-14.6187	-14.3778	-14.2132	-13.7784	-14.9882
Gene_2493	-15.9116	-15.5056	-15.6925	-15.7839	-16.226	-15.2589
Gene_2494	-12.6829	-12.516	-12.8376	-12.5968	-12.8625	-12.9791
Gene_2495	-7.38322	-6.96781	-7.12466	-7.34091	-7.38618	-7.13532
Gene_2496	-9.40333	-9.41701	-9.37347	-9.33002	-9.57461	-9.39731
Gene_2497	-12.6984	-12.5803	-12.8155	-12.5476	-12.7217	-12.7572
Gene_2498	-11.6349	-11.5069	-11.1887	-11.3192	-11.8582	-11.889
Gene_2499	-14.5652	-14.5598	-14.5437	-14.2751	-14.5286	-13.9755
Gene_2500	-11.1598	-11.4299	-11.4095	-11.4042	-11.4027	-11.0145
Gene_2501	-12.5612	-12.7194	-12.958	-12.9548	-12.9787	-12.9688
Gene_2502	-14.483	-14.5108	-14.6163	-14.7387	-14.6805	-14.828
Gene_2503	-15.5933	-15.5933	-15.5933	-15.5933	-15.5933	-15.5933
Gene_2504	-11.8791	-11.9107	-12.1438	-11.9235	-12.3214	-11.8175
Gene_2505	-7.80693	-7.89084	-8.14897	-7.87258	-7.87593	-8.18388
Gene_2506	-12.5375	-12.912	-12.906	-12.4319	-13.2423	-12.9751
Gene_2508	-5.99578	-5.98265	-5.74181	-5.87036	-6.05981	-6.06564
Gene_2509	-10.5764	-10.5731	-10.5743	-10.5694	-10.6031	-10.5542
Gene_2510	-10.6777	-11.0302	-10.4131	-10.4811	-10.5189	-10.9258
Gene_2511	-13.0149	-12.9121	-12.9068	-13.3068	-12.9013	-13.3669
Gene_2513	-10.0048	-9.7225	-10.0714	-10.1732	-10.3045	-9.82793
Gene_2514	-7.5396	-8.10009	-8.2644	-8.20958	-8.21738	-8.19536
Gene_2515	-13.9517	-13.9482	-13.9535	-13.9173	-13.9182	-13.936
Gene_2516	-12.2463	-12.3078	-12.1908	-12.5097	-11.7578	-12.372
Gene_2517	-13.3929	-12.7689	-12.9089	-13.094	-12.8589	-13.0335
Gene_2518	-9.7401	-10.3221	-10.5544	-10.2774	-10.338	-9.99931
Gene_2519	-9.69337	-9.55981	-9.52992	-9.46214	-10.1356	-9.33494
Gene_2520	-11.9853	-11.9936	-12.0146	-11.9193	-12.0885	-11.8424
Gene_2521	-14.7969	-15.1405	-14.9743	-14.9586	-14.4563	-14.1244
Gene_2522	-13.1917	-13.2175	-13.2096	-13.2121	-13.1971	-13.1808
Gene_2523	-12.7883	-12.4975	-12.9762	-12.7448	-12.0861	-12.4581
Gene_2524	-14.3016	-14.441	-14.3991	-14.3461	-14.2671	-14.4048
Gene_2525	-6.56979	-6.69616	-6.16718	-6.12117	-6.35055	-6.14228
Gene_2526	-12.2968	-12.4124	-12.3161	-12.4273	-12.4498	-12.3963
Gene_2527	-12.4619	-12.3077	-12.3191	-12.3019	-12.2905	-12.1628
Gene_2528	-11.0115	-10.6252	-10.9909	-10.682	-11.0036	-10.5927
Gene_2529	-12.319	-12.9679	-12.7898	-12.2117	-12.4375	-12.5147
Gene_2530	-14.9586	-14.9206	-14.878	-14.2259	-15.0922	-14.548
Gene_2531	-9.47103	-9.16041	-8.88474	-8.90761	-9.07515	-9.17848
Gene_2532	-15.0056	-15.0056	-15.0056	-15.0056	-15.0056	-15.0056
Gene_2533	-12.1819	-12.1819	-12.1819	-12.1819	-12.1819	-12.1819
Gene_2534	-12.1445	-12.1691	-12.1861	-12.1686	-12.2122	-12.1359
Gene_2535	-18.7085	-16.0094	-16.7078	-17.8999	-16.1623	-18.301
Gene_2536	-12.7521	-12.6839	-12.7438	-12.6381	-12.7177	-12.7743
Gene_2537	-12.3759	-12.1342	-12.2592	-12.1865	-12.1666	-12.1753
Gene_2538	-12.0738	-12.4379	-12.4685	-12.1354	-12.0431	-12.4607
Gene_2539	-8.66767	-8.75129	-9.0548	-8.68125	-8.54254	-8.27289
Gene_2540	-14.2436	-14.2435	-14.2436	-14.2435	-14.2435	-14.2435
Gene_2541	-8.1583	-7.91954	-8.20042	-8.00191	-8.28551	-7.84264
Gene_2542	-6.80247	-7.16015	-6.85521	-6.92058	-6.63459	-6.98876
Gene_2543	-15.7504	-15.4478	-15.8617	-15.7792	-16.3419	-15.0045
Gene_2544	-14.9744	-14.9744	-14.9744	-14.9744	-14.9744	-14.9744
Gene_2545	-18.8393	-16.1031	-18.7059	-18.0326	-18.7753	-18.4327
Gene_2546	-12.8446	-12.8371	-13.1189	-13.0357	-12.9363	-13.0485
Gene_2547	-5.56833	-5.63401	-5.34601	-5.50331	-5.73342	-5.54752
Gene_2548	-15.6306	-15.5337	-15.5486	-15.5015	-15.6173	-15.3297
Gene_2549	-13.7053	-13.4537	-13.6223	-13.8457	-13.7918	-13.9399
Gene_2550	-13.0843	-13.1097	-13.0227	-13.0644	-13.054	-13.019
Gene_2551	-12.6713	-13.1235	-13.058	-13.0123	-12.8486	-12.8391
Gene_2552	-6.61282	-6.81818	-6.88605	-6.64106	-6.93074	-7.04132
Gene_2553	-14.2689	-14.0226	-14.3493	-13.9005	-14.0356	-14.2296
Gene_2554	-13.564	-13.4789	-13.6309	-13.543	-13.4213	-13.4829
Gene_2555	-15.4717	-15.8029	-14.7449	-15.5704	-15.4347	-15.5506
Gene_2556	-11.4216	-11.1897	-11.0234	-11.7053	-11.495	-11.1429
Gene_2557	-16.013	-16.013	-16.013	-16.013	-16.013	-16.013
Gene_2558	-16.0241	-15.1508	-15.9624	-15.2878	-15.8195	-15.3147
Gene_2559	-12.4341	-12.781	-12.5476	-12.5926	-12.5225	-12.6998
Gene_2560	-11.6024	-11.215	-11.2185	-11.6781	-11.6453	-11.552
Gene_2561	-9.45197	-9.76388	-9.23019	-9.27893	-10.0055	-9.20437
Gene_2562	-15.9297	-15.9297	-15.9297	-15.9297	-15.9297	-15.9297
Gene_2563	-12.218	-12.0743	-12.0866	-12.1831	-12.2327	-12.2349
Gene_2564	-13.6052	-13.5467	-13.7601	-13.9219	-13.9264	-13.7278
Gene_2565	-15.8528	-15.8528	-15.8528	-15.8528	-15.8528	-15.8528
Gene_2566	-10.8538	-10.5499	-10.5132	-10.4362	-10.7659	-10.5953
Gene_2567	-15.5454	-18.4582	-18.5343	-17.859	-16.1323	-15.7713
Gene_2568	-9.37198	-9.38392	-9.79665	-9.61149	-9.29631	-9.6381
Gene_2569	-6.25396	-5.60184	-5.95155	-6.38011	-6.09847	-5.88275
Gene_2570	-12.5104	-12.5181	-12.5329	-12.4804	-12.5391	-12.5116
Gene_2571	-12.0181	-12.8502	-12.3461	-11.9594	-12.8626	-12.5899
Gene_2572	-9.21171	-9.40843	-9.61293	-8.7349	-9.47359	-9.0715
Gene_2573	-15.7242	-15.59	-14.6918	-15.7434	-16.1019	-15.9263
Gene_2574	-13.7064	-13.7064	-13.7064	-13.7064	-13.7064	-13.7064
Gene_2575	-12.7659	-12.1113	-12.5757	-12.4179	-12.6855	-12.3662
Gene_2576	-15.5347	-18.4417	-15.3939	-15.3383	-18.5874	-18.2437
Gene_2577	-14.4771	-14.3516	-14.3948	-14.4337	-14.5768	-14.3768
Gene_2578	-13.1153	-13.4212	-13.0364	-13.6376	-13.7459	-13.422
